% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
9.326	2	17	933	7	21	28	2292
9.327	2	17	933	8	21	28	2292
9.328	2	17	933	9	21	28	2292
9.329	1	5	933	10	49	6	209
9.329	2	17	933	10	21	28	2292
9.33	1	5	934	1	49	6	209
9.33	2	17	934	1	21	28	2292
9.331	1	5	934	2	49	6	209
9.332	1	5	934	3	49	6	209
9.333	1	5	934	4	49	6	209
9.333	2	17	934	4	21	28	2292
9.334	1	5	934	5	49	6	209
9.334	2	17	934	5	21	28	2292
9.335	1	5	934	6	49	6	209
9.335	2	17	934	6	21	28	2292
9.336	1	5	934	7	49	6	209
9.336	2	17	934	7	21	28	2292
9.337	1	5	934	8	49	6	209
9.337	2	17	934	8	21	28	2292
9.338	1	3	934	9	58	6	209
9.338	1	5	934	9	49	6	209
9.338	2	17	934	9	21	28	2292
9.339	1	3	934	10	58	6	209
9.339	1	5	934	10	49	6	209
9.339	2	17	934	10	21	28	2292
9.34	1	3	935	1	58	6	209
9.34	1	5	935	1	49	6	209
9.34	2	17	935	1	21	28	2292
9.341	1	3	935	2	58	6	209
9.341	1	5	935	2	49	6	209
9.341	2	17	935	2	21	28	2292
9.342	1	3	935	3	58	6	209
9.342	1	5	935	3	49	6	209
9.342	2	17	935	3	21	28	2292
9.342	2	19	935	3	62	28	2292
9.343	1	3	935	4	58	6	209
9.343	1	5	935	4	49	6	209
9.343	2	17	935	4	21	28	2292
9.343	2	19	935	4	62	28	2292
9.344	1	3	935	5	58	6	209
9.344	1	5	935	5	49	6	209
9.344	2	19	935	5	62	28	4587
9.345	1	3	935	6	58	6	209
9.345	1	5	935	6	49	6	209
9.345	2	19	935	6	62	28	4587
9.346	1	3	935	7	58	6	209
9.346	1	5	935	7	49	6	209
9.347	1	3	935	8	58	6	209
9.347	1	5	935	8	49	6	209
9.347	2	17	935	8	21	28	2292
9.347	2	19	935	8	62	28	2292
9.348	1	3	935	9	58	6	209
9.348	1	5	935	9	49	6	209
9.348	2	17	935	9	21	28	2292
9.348	2	19	935	9	62	28	2292
9.349	1	3	935	10	58	6	209
9.349	1	5	935	10	49	6	209
9.349	2	19	935	10	62	28	2292
9.35	1	3	936	1	58	6	209
9.35	1	5	936	1	49	6	209
9.35	2	19	936	1	62	28	2292
9.351	1	3	936	2	58	6	209
9.351	1	5	936	2	49	6	209
9.351	2	19	936	2	62	28	2292
9.352	1	3	936	3	58	6	209
9.352	1	5	936	3	49	6	209
9.352	2	19	936	3	62	28	2292
9.353	1	3	936	4	58	6	209
9.353	1	5	936	4	49	6	209
9.353	2	19	936	4	62	28	2292
9.354	1	3	936	5	58	6	209
9.354	1	5	936	5	49	6	209
9.354	2	19	936	5	62	28	2292
9.355	2	19	936	6	62	28	2292
9.357	1	3	936	8	58	28	1479
9.358	1	3	936	9	58	28	1479
9.359	1	3	936	10	58	28	1479
9.36	1	3	937	1	58	28	1479
9.361	1	5	937	2	49	28	1479
9.361	2	19	937	2	62	28	2292
9.362	1	5	937	3	49	28	1479
9.362	2	19	937	3	62	28	2292
9.363	1	5	937	4	49	28	1479
9.363	2	19	937	4	62	28	2292
9.364	1	5	937	5	49	28	1479
9.365	1	5	937	6	49	28	1479
9.366	1	5	937	7	49	28	1479
9.367	1	3	937	8	58	28	1479
9.367	1	5	937	8	49	28	1479
9.367	2	19	937	8	62	28	2292
9.368	1	3	937	9	58	28	1479
9.368	1	5	937	9	49	28	1479
9.368	2	19	937	9	62	28	2292
9.369	1	3	937	10	58	28	1479
9.369	1	5	937	10	49	28	1479
9.369	2	19	937	10	62	28	2292
9.37	1	3	938	1	58	28	1479
9.37	1	5	938	1	49	28	1479
9.371	1	3	938	2	58	28	1479
9.371	1	5	938	2	49	28	1479
9.372	1	3	938	3	58	28	1479
9.372	1	5	938	3	49	28	1479
9.373	1	3	938	4	58	28	1479
9.373	1	5	938	4	49	28	1479
9.374	1	3	938	5	58	28	1479
9.374	1	5	938	5	49	28	1479
9.374	2	19	938	5	62	28	2292
9.375	1	3	938	6	58	28	1479
9.375	1	5	938	6	49	28	1479
9.375	2	19	938	6	62	28	2292
9.376	1	3	938	7	58	28	1479
9.376	1	5	938	7	49	28	1479
9.376	2	19	938	7	62	28	2292
9.377	1	3	938	8	58	28	1479
9.377	1	5	938	8	49	28	1479
9.377	2	19	938	8	62	28	2292
9.378	1	3	938	9	58	28	1479
9.378	1	5	938	9	49	28	1479
9.379	1	3	938	10	58	28	1479
9.379	1	5	938	10	49	28	1479
9.38	1	3	939	1	58	28	1479
9.38	1	5	939	1	49	28	1479
9.381	1	3	939	2	58	28	1479
9.381	1	5	939	2	49	28	1479
9.381	2	19	939	2	62	28	2292
9.382	1	3	939	3	58	28	1479
9.382	1	5	939	3	49	28	1479
9.382	2	19	939	3	62	28	2292
9.383	1	3	939	4	58	28	1479
9.383	1	5	939	4	49	28	1479
9.383	2	19	939	4	62	28	2292
9.384	1	5	939	5	49	28	1479
9.384	2	19	939	5	62	28	2292
9.385	1	5	939	6	49	28	1479
9.386	1	3	939	7	58	28	1095
9.386	1	1	939	7	6	4	105
9.386	1	5	939	7	49	28	1095
9.387	1	3	939	8	58	28	1095
9.387	1	1	939	8	6	4	105
9.387	1	5	939	8	49	28	1095
9.388	1	3	939	9	58	28	1095
9.388	1	1	939	9	6	4	105
9.388	1	5	939	9	49	28	1095
9.388	2	19	939	9	62	28	2292
9.389	1	3	939	10	58	28	1095
9.389	1	1	939	10	6	4	105
9.389	2	19	939	10	62	28	2292
9.39	1	1	940	1	6	2	87
9.39	2	19	940	1	62	28	2292
9.391	1	1	940	2	6	2	87
9.391	2	19	940	2	62	28	2292
9.392	1	1	940	3	6	2	87
9.392	2	19	940	3	62	28	2292
9.393	1	1	940	4	6	2	87
9.393	2	19	940	4	62	28	2292
9.394	1	1	940	5	6	2	87
9.394	2	19	940	5	62	28	2292
9.395	1	1	940	6	6	2	87
9.395	2	19	940	6	62	28	2292
9.396	1	1	940	7	6	2	87
9.396	2	19	940	7	62	28	2292
9.397	1	1	940	8	6	28	1479
9.397	2	19	940	8	62	28	2292
9.398	1	1	940	9	6	28	1479
9.398	2	19	940	9	62	28	2292
9.399	1	1	940	10	6	28	1479
9.4	1	1	941	1	6	28	1479
9.401	1	1	941	2	6	28	1479
9.401	2	19	941	2	62	28	2292
9.402	1	1	941	3	6	28	1479
9.402	2	19	941	3	62	28	2292
9.403	1	1	941	4	6	28	1479
9.403	2	19	941	4	62	28	2292
9.403	3	25	941	4	123	28	1479
9.404	1	1	941	5	6	28	1479
9.404	2	19	941	5	62	28	2292
9.404	3	25	941	5	123	28	1479
9.405	1	1	941	6	6	28	1479
9.405	2	19	941	6	62	28	2292
9.405	3	25	941	6	123	28	1479
9.406	3	25	941	7	123	28	1479
9.407	3	25	941	8	123	28	1479
9.408	2	19	941	9	62	28	2292
9.408	3	25	941	9	123	28	1479
9.409	2	19	941	10	62	28	2292
9.409	3	25	941	10	123	28	1479
9.41	2	19	942	1	62	28	2292
9.41	3	25	942	1	123	28	1479
9.411	2	19	942	2	62	28	2292
9.411	3	25	942	2	123	28	1479
9.412	2	19	942	3	62	28	2292
9.412	3	25	942	3	123	28	1479
9.413	2	19	942	4	62	28	2292
9.413	3	25	942	4	123	28	1479
9.414	2	19	942	5	62	28	2292
9.414	3	25	942	5	123	28	1479
9.415	2	19	942	6	62	28	2292
9.415	3	25	942	6	123	28	1479
9.416	2	19	942	7	62	28	2292
9.416	3	25	942	7	123	28	1479
9.417	2	19	942	8	62	28	2292
9.417	3	25	942	8	123	28	1479
9.418	2	19	942	9	62	28	2292
9.418	3	25	942	9	123	28	1479
9.419	2	19	942	10	62	28	2292
9.419	3	25	942	10	123	28	1479
9.42	2	19	943	1	62	28	2292
9.42	3	25	943	1	123	28	1479
9.421	2	19	943	2	62	28	2292
9.421	3	25	943	2	123	28	1479
9.422	2	19	943	3	62	28	2292
9.422	3	25	943	3	123	28	1479
9.423	2	19	943	4	62	28	2292
9.423	3	25	943	4	123	28	1479
9.424	2	19	943	5	62	28	2292
9.424	3	25	943	5	123	28	1479
9.425	2	19	943	6	62	28	2292
9.425	3	25	943	6	123	28	1479
9.426	2	19	943	7	62	28	2292
9.426	3	25	943	7	123	28	1479
9.427	2	19	943	8	62	28	2292
9.427	3	25	943	8	123	28	1479
9.428	2	19	943	9	62	28	2292
9.428	3	25	943	9	123	28	1479
9.429	2	19	943	10	62	28	2292
9.429	3	25	943	10	123	28	1479
9.43	2	19	944	1	62	28	2292
9.43	3	25	944	1	123	28	1479
9.431	2	19	944	2	62	28	2292
9.431	3	25	944	2	123	28	1479
9.432	2	19	944	3	62	28	2292
9.432	3	25	944	3	123	28	1479
9.433	2	19	944	4	62	28	2292
9.433	3	25	944	4	123	28	1479
9.434	2	19	944	5	62	28	2292
9.434	3	25	944	5	123	28	1479
9.435	2	19	944	6	62	28	2292
9.435	3	25	944	6	123	28	1479
9.436	2	19	944	7	62	28	2292
9.436	3	25	944	7	123	28	1479
9.437	2	19	944	8	62	28	2292
9.437	3	25	944	8	123	28	1479
9.438	2	19	944	9	62	28	2292
9.438	3	25	944	9	123	28	1479
9.439	3	25	944	10	123	28	1479
9.44	3	25	945	1	123	28	1479
9.441	2	19	945	2	62	28	2292
