% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct
7968	7	67	12	0	0	4	437	0	1	1
7969	1	1	6	0	0	0	165	0	1	1
7969	7	63	3	0	0	14	1527	0	1	1
7970	2	15	99	0	0	0	165	0	1	0
7970	7	68	5	0	0	4	437	0	1	1
7971	1	7	8	0	0	0	165	0	1	0
7971	7	70	2	0	0	12	1191	0	1	1
7972	7	62	6	0	0	6	621	0	1	1
7973	6	58	2	0	0	0	165	0	1	0
7973	7	61	7	0	0	10	935	0	1	1
7974	7	66	11	0	0	4	437	0	1	1
7975	7	64	8	0	0	18	1980	0	1	1
7976	7	69	1	0	0	16	1836	0	1	1
7977	4	31	93	0	0	0	165	0	1	0
7977	6	52	30	0	0	0	165	0	1	0
7977	7	67	12	0	0	4	437	0	1	1
7978	3	24	94	0	0	0	165	0	1	0
7978	7	65	4	0	0	6	621	0	1	1
7979	7	63	3	0	0	14	1527	0	1	1
7980	1	1	6	0	0	0	165	0	1	1
7980	7	70	2	0	0	12	1191	0	1	1
7981	4	35	145	0	0	0	165	0	1	0
7981	7	68	5	0	0	4	437	0	1	1
7982	4	40	33	0	0	0	165	0	1	0
7982	7	62	6	0	0	6	621	0	1	1
7983	2	15	99	0	0	0	165	0	1	0
7983	7	61	7	0	0	10	935	0	1	1
7984	7	66	11	0	0	4	437	0	1	1
7985	7	64	8	0	0	18	1980	0	1	1
7986	3	27	65	0	0	0	165	0	1	0
7986	7	69	1	0	0	16	1836	0	1	1
7987	6	60	8	0	0	0	165	0	1	0
7987	7	67	12	0	0	4	437	0	1	1
7988	7	65	4	0	0	6	621	0	1	1
7989	7	63	3	0	0	14	1527	0	1	1
7990	1	1	6	0	0	0	165	0	1	1
7990	7	70	2	0	0	12	1191	0	1	1
7991	3	22	160	0	0	0	165	0	1	0
7991	7	68	5	0	0	4	437	0	1	1
7992	3	28	219	0	0	0	165	0	1	0
7992	7	61	7	0	0	10	935	0	1	1
7993	2	16	44	0	0	0	165	0	1	0
7993	5	41	58	0	0	0	165	0	1	0
7993	7	66	11	0	0	4	437	0	1	1
7994	7	64	8	0	0	18	1980	0	1	1
7995	7	62	6	0	0	6	621	0	1	1
7996	1	9	23	0	0	0	165	0	1	0
7996	7	69	1	0	0	16	1836	0	1	1
7997	4	37	42	0	0	0	165	0	1	0
7997	7	67	12	0	0	4	437	0	1	1
7998	7	63	3	0	0	14	1527	0	1	1
7999	6	53	12	0	0	0	165	0	1	0
7999	7	70	2	0	0	12	1191	0	1	1
8000	1	1	6	0	0	0	165	0	1	1
8000	7	65	4	0	0	6	621	0	1	1
8001	7	68	5	0	0	4	437	0	1	1
8002	7	61	7	0	0	10	935	0	1	1
8003	7	66	11	0	0	4	437	0	1	1
8004	7	64	8	0	0	18	1980	0	1	1
8005	7	69	1	0	0	16	1836	0	1	1
8006	7	62	6	0	0	6	621	0	1	1
8007	1	9	23	0	0	0	165	0	1	0
8007	7	67	12	0	0	4	437	0	1	1
8008	6	59	3	0	0	0	165	0	1	0
8008	7	63	3	0	0	14	1527	0	1	1
8009	1	4	3	0	0	0	165	0	1	1
8009	3	24	94	0	0	0	165	0	1	0
8009	7	70	2	0	0	12	1191	0	1	1
8010	1	2	19	0	0	0	165	0	1	0
8010	7	68	5	0	0	4	437	0	1	1
8011	1	1	6	0	0	0	165	0	1	1
8011	7	65	4	0	0	6	621	0	1	1
8012	7	61	7	0	0	10	935	0	1	1
8013	2	11	34	0	0	0	165	0	1	0
8013	7	66	11	0	0	4	437	0	1	1
8014	1	9	23	0	0	0	165	1	0	1
8014	7	64	8	0	0	18	1980	0	1	1
8015	7	69	1	0	0	16	1836	0	1	1
8016	7	67	12	0	0	4	437	0	1	1
8017	1	2	19	0	0	0	165	1	0	1
8017	7	62	6	0	0	6	621	0	1	1
8018	7	63	3	0	0	14	1527	0	1	1
8019	5	43	23	0	0	0	165	0	1	0
8019	7	70	2	0	0	12	1191	0	1	1
8020	1	5	49	0	0	0	165	0	1	0
8020	7	68	5	0	0	4	437	0	1	1
8021	6	53	12	0	0	0	165	0	1	0
8021	7	61	7	0	0	10	935	0	1	1
8022	1	2	19	0	0	0	165	0	1	0
8022	7	65	4	0	0	6	621	0	1	1
8023	7	66	11	0	0	4	437	0	1	1
8024	6	56	54	0	0	0	165	0	1	0
8024	7	64	8	0	0	18	1980	0	1	1
8025	7	69	1	0	0	16	1836	0	1	1
8026	7	67	12	0	0	4	437	0	1	1
8027	7	63	3	0	0	14	1527	0	1	1
8028	7	70	2	0	0	12	1191	0	1	1
8029	1	2	19	0	0	0	165	1	0	1
8029	7	62	6	0	0	6	621	0	1	1
8030	6	59	3	0	0	0	165	0	1	0
8030	7	68	5	0	0	4	437	0	1	1
8031	2	16	44	0	0	0	165	0	1	0
8031	7	61	7	0	0	10	935	0	1	1
8032	7	64	8	0	0	18	1980	0	1	1
8033	1	4	3	0	0	0	165	0	1	1
8033	7	66	11	0	0	4	437	0	1	1
8034	1	2	19	0	0	0	165	0	1	0
8034	7	69	1	0	0	16	1836	0	1	1
8035	1	1	6	0	0	0	165	0	1	1
8035	2	14	108	0	0	0	165	0	1	0
8035	7	65	4	0	0	6	621	0	1	1
8036	1	8	7	0	0	0	165	0	1	0
8036	7	67	12	0	0	4	437	0	1	1
8037	1	7	8	0	0	0	165	0	1	0
8037	3	24	94	0	0	0	165	0	1	0
8037	6	59	3	0	0	0	165	1	0	1
8037	7	63	3	0	0	14	1527	0	1	1
8038	7	70	2	0	0	12	1191	0	1	1
8039	5	42	12	0	0	0	165	0	1	0
8039	7	62	6	0	0	6	621	0	1	1
8040	7	68	5	0	0	4	437	0	1	1
8041	7	61	7	0	0	10	935	0	1	1
8042	2	14	108	0	0	0	165	1	0	1
8042	7	64	8	0	0	18	1980	0	1	1
8043	7	66	11	0	0	4	437	0	1	1
8044	6	53	12	0	0	0	165	0	1	0
8044	7	69	1	0	0	16	1836	0	1	1
8045	5	41	58	0	0	0	165	0	1	0
8045	7	65	4	0	0	6	621	0	1	1
8046	1	4	3	0	0	0	165	0	1	1
8046	5	42	12	0	0	0	165	1	0	1
8046	7	67	12	0	0	4	437	0	1	1
8047	2	12	73	0	0	0	165	0	1	0
8047	7	63	3	0	0	14	1527	0	1	1
8048	1	1	6	0	0	0	165	0	1	1
8048	2	15	99	0	0	0	165	0	1	0
8048	7	70	2	0	0	12	1191	0	1	1
8049	7	68	5	0	0	4	437	0	1	1
8050	1	7	8	0	0	0	165	0	1	0
8050	7	61	7	0	0	10	935	0	1	1
8051	7	62	6	0	0	6	621	0	1	1
8052	1	10	15	0	0	0	165	0	1	0
8052	7	64	8	0	0	18	1980	0	1	1
8053	7	69	1	0	0	16	1836	0	1	1
8054	7	66	11	0	0	4	437	0	1	1
8055	6	53	12	0	0	0	165	0	1	0
8055	7	67	12	0	0	4	437	0	1	1
8056	7	63	3	0	0	14	1527	0	1	1
8057	7	65	4	0	0	6	621	0	1	1
8058	1	2	19	0	0	0	165	0	1	0
8058	5	49	67	0	0	0	165	0	1	0
8058	7	70	2	0	0	12	1191	0	1	1
8059	7	68	5	0	0	4	437	0	1	1
8060	1	1	6	0	0	0	165	0	1	1
8060	5	44	105	0	0	0	165	0	1	0
8060	7	61	7	0	0	10	935	0	1	1
8061	3	23	23	0	0	0	165	0	1	0
8061	7	64	8	0	0	18	1980	0	1	1
8062	7	69	1	0	0	16	1836	0	1	1
8063	3	27	65	0	0	0	165	0	1	0
8063	7	62	6	0	0	6	621	0	1	1
8064	7	66	11	0	0	4	437	0	1	1
8065	1	2	19	0	0	0	165	1	0	1
8065	7	67	12	0	0	4	437	0	1	1
8066	7	63	3	0	0	14	1527	0	1	1
8067	1	9	23	0	0	0	165	0	1	0
8067	7	70	2	0	0	12	1191	0	1	1
8068	5	46	56	0	0	0	165	0	1	0
8068	7	65	4	0	0	6	621	0	1	1
8069	1	4	3	0	0	0	165	0	1	1
8069	7	68	5	0	0	4	437	0	1	1
8070	7	61	7	0	0	10	935	0	1	1
8071	1	1	6	0	0	0	165	0	1	1
8071	7	64	8	0	0	18	1980	0	1	1
8072	7	69	1	0	0	16	1836	0	1	1
8073	7	66	11	0	0	4	437	0	1	1
8074	7	62	6	0	0	6	621	0	1	1
8075	7	67	12	0	0	4	437	0	1	1
8076	7	63	3	0	0	14	1527	0	1	1
8077	7	70	2	0	0	12	1191	0	1	1
8078	7	68	5	0	0	4	437	0	1	1
8079	7	65	4	0	0	6	621	0	1	1
8080	7	61	7	0	0	10	935	0	1	1
8081	1	2	19	0	0	0	165	0	1	0
8081	2	14	108	0	0	0	165	0	1	0
8081	7	64	8	0	0	18	1980	0	1	1
8082	1	1	6	0	0	0	165	0	1	1
8082	6	57	1	0	0	0	165	0	1	0
8082	7	69	1	0	0	16	1836	0	1	1
8083	7	66	11	0	0	4	437	0	1	1
8084	7	62	6	0	0	6	621	0	1	1
8085	7	63	3	0	0	14	1527	0	1	1
8086	6	53	12	0	0	0	165	0	1	0
8086	7	67	12	0	0	4	437	0	1	1
8087	3	25	123	0	0	0	165	0	1	0
8087	7	70	2	0	0	12	1191	0	1	1
8088	7	68	5	0	0	4	437	0	1	1
8089	3	28	219	0	0	0	165	0	1	0
8089	7	61	7	0	0	10	935	0	1	1
8090	7	64	8	0	0	18	1980	0	1	1
8091	1	4	3	0	0	0	165	0	1	1
8091	7	65	4	0	0	6	621	0	1	1
8092	1	2	19	0	0	0	165	0	1	0
8092	2	12	73	0	0	0	165	0	1	0
8092	7	69	1	0	0	16	1836	0	1	1
8093	2	15	99	0	0	0	165	0	1	0
8093	7	66	11	0	0	4	437	0	1	1
8094	7	63	3	0	0	14	1527	0	1	1
8095	7	67	12	0	0	4	437	0	1	1
8096	7	70	2	0	0	12	1191	0	1	1
8097	7	62	6	0	0	6	621	0	1	1
8098	5	47	49	0	0	0	165	0	1	0
8098	7	68	5	0	0	4	437	0	1	1
8099	7	61	7	0	0	10	935	0	1	1
8100	4	34	89	0	0	0	165	0	1	0
8100	7	64	8	0	0	18	1980	0	1	1
8101	7	69	1	0	0	16	1836	0	1	1
8102	1	4	3	0	0	0	165	0	1	1
8102	7	65	4	0	0	6	621	0	1	1
8103	4	36	121	0	0	0	165	0	1	0
8103	7	66	11	0	0	4	437	0	1	1
8104	1	1	6	0	0	0	165	0	1	1
8104	7	63	3	0	0	14	1527	0	1	1
8105	2	11	34	0	0	0	165	0	1	0
8105	6	58	2	0	0	0	165	0	1	0
8105	7	67	12	0	0	4	437	0	1	1
8106	7	70	2	0	0	12	1191	0	1	1
8107	7	62	6	0	0	6	621	0	1	1
8108	7	61	7	0	0	10	935	0	1	1
8109	7	68	5	0	0	4	437	0	1	1
8110	1	9	23	0	0	0	165	0	1	0
8110	7	64	8	0	0	18	1980	0	1	1
8111	6	56	54	0	0	0	165	0	1	0
8111	7	69	1	0	0	16	1836	0	1	1
8112	2	11	34	0	0	0	165	1	0	1
8112	7	66	11	0	0	4	437	0	1	1
8113	1	2	19	0	0	0	165	0	1	0
8113	5	48	77	0	0	0	165	0	1	0
8113	7	65	4	0	0	6	621	0	1	1
8114	1	1	6	0	0	0	165	0	1	1
8114	7	63	3	0	0	14	1527	0	1	1
8115	7	70	2	0	0	12	1191	0	1	1
8116	6	58	2	0	0	0	165	0	1	0
8116	7	67	12	0	0	4	437	0	1	1
8117	3	22	160	0	0	0	165	0	1	0
8117	7	61	7	0	0	10	935	0	1	1
8118	1	6	59	0	0	0	165	0	1	0
8118	6	56	54	0	0	0	165	1	0	1
8118	7	68	5	0	0	4	437	0	1	1
8119	7	62	6	0	0	6	621	0	1	1
8120	7	64	8	0	0	18	1980	0	1	1
8121	7	69	1	0	0	16	1836	0	1	1
8122	1	9	23	0	0	0	165	0	1	0
8122	6	55	40	0	0	0	165	0	1	0
8122	7	66	11	0	0	4	437	0	1	1
8123	7	63	3	0	0	14	1527	0	1	1
8124	1	4	3	0	0	0	165	0	1	1
8124	7	65	4	0	0	6	621	0	1	1
8125	4	36	121	0	0	0	165	0	1	0
8125	7	70	2	0	0	12	1191	0	1	1
8126	7	67	12	0	0	4	437	0	1	1
8127	7	61	7	0	0	10	935	0	1	1
8128	1	8	7	0	0	0	165	0	1	0
8128	7	68	5	0	0	4	437	0	1	1
8129	3	23	23	0	0	0	165	0	1	0
8129	7	64	8	0	0	18	1980	0	1	1
8130	7	69	1	0	0	16	1836	0	1	1
8131	7	62	6	0	0	6	621	0	1	1
8132	1	10	15	0	0	0	165	0	1	0
8132	7	66	11	0	0	4	437	0	1	1
8133	7	63	3	0	0	14	1527	0	1	1
8134	7	70	2	0	0	12	1191	0	1	1
8135	7	67	12	0	0	4	437	0	1	1
8136	3	23	23	0	0	0	165	1	0	1
8136	7	65	4	0	0	6	621	0	1	1
8137	1	4	3	0	0	0	165	0	1	1
8137	7	61	7	0	0	10	935	0	1	1
8138	1	2	19	0	0	0	165	0	1	0
8138	5	45	33	0	0	0	165	0	1	0
8138	7	68	5	0	0	4	437	0	1	1
8139	5	50	45	0	0	0	165	0	1	0
8139	7	64	8	0	0	18	1980	0	1	1
8140	1	1	6	0	0	0	165	0	1	1
8140	3	30	59	0	0	0	165	0	1	0
8140	7	69	1	0	0	16	1836	0	1	1
8141	5	46	56	0	0	0	165	0	1	0
8141	7	62	6	0	0	6	621	0	1	1
8142	7	66	11	0	0	4	437	0	1	1
8143	5	49	67	0	0	0	165	0	1	0
8143	7	63	3	0	0	14	1527	0	1	1
8144	7	70	2	0	0	12	1191	0	1	1
8145	1	2	19	0	0	0	165	1	0	1
8145	7	67	12	0	0	4	437	0	1	1
8146	3	22	160	0	0	0	165	0	1	0
8146	7	61	7	0	0	10	935	0	1	1
8147	6	51	81	0	0	0	165	0	1	0
8147	7	65	4	0	0	6	621	0	1	1
8148	7	68	5	0	0	4	437	0	1	1
8149	7	64	8	0	0	18	1980	0	1	1
8150	7	69	1	0	0	16	1836	0	1	1
8151	1	1	6	0	0	0	165	0	1	1
8151	7	66	11	0	0	4	437	0	1	1
8152	7	63	3	0	0	14	1527	0	1	1
8153	1	7	8	0	0	0	165	0	1	0
8153	3	22	160	0	0	0	165	1	0	1
8153	5	50	45	0	0	0	165	0	1	0
8153	7	62	6	0	0	6	621	0	1	1
8154	7	70	2	0	0	12	1191	0	1	1
8155	7	67	12	0	0	4	437	0	1	1
8156	6	56	54	0	0	0	165	0	1	0
8156	7	61	7	0	0	10	935	0	1	1
8157	1	9	23	0	0	0	165	0	1	0
8157	7	68	5	0	0	4	437	0	1	1
8158	7	64	8	0	0	18	1980	0	1	1
8159	7	69	1	0	0	16	1836	0	1	1
8160	4	38	37	0	0	0	165	0	1	0
8160	7	65	4	0	0	6	621	0	1	1
8161	7	66	11	0	0	4	437	0	1	1
8162	5	43	23	0	0	0	165	0	1	0
8162	7	63	3	0	0	14	1527	0	1	1
8163	7	70	2	0	0	12	1191	0	1	1
8164	1	9	23	0	0	0	165	1	0	1
8164	7	62	6	0	0	6	621	0	1	1
8165	7	67	12	0	0	4	437	0	1	1
8166	7	61	7	0	0	10	935	0	1	1
8167	7	64	8	0	0	18	1980	0	1	1
8168	7	68	5	0	0	4	437	0	1	1
8169	1	9	23	0	0	0	165	0	1	0
8169	7	69	1	0	0	16	1836	0	1	1
8170	5	48	77	0	0	0	165	0	1	0
8170	7	65	4	0	0	6	621	0	1	1
8171	2	16	44	0	0	0	165	0	1	0
8171	7	66	11	0	0	4	437	0	1	1
8172	7	63	3	0	0	14	1527	0	1	1
8173	1	1	6	0	0	0	165	0	1	1
8173	2	12	73	0	0	0	165	0	1	0
8173	7	70	2	0	0	12	1191	0	1	1
8174	1	8	7	0	0	0	165	0	1	0
8174	4	34	89	0	0	0	165	0	1	0
8174	6	53	12	0	0	0	165	0	1	0
8174	7	67	12	0	0	4	437	0	1	1
8175	7	62	6	0	0	6	621	0	1	1
8176	7	61	7	0	0	10	935	0	1	1
8177	4	36	121	0	0	0	165	0	1	0
8177	7	64	8	0	0	18	1980	0	1	1
8178	7	68	5	0	0	4	437	0	1	1
8179	7	69	1	0	0	16	1836	0	1	1
8180	1	9	23	0	0	0	165	0	1	0
8180	7	66	11	0	0	4	437	0	1	1
8181	7	65	4	0	0	6	621	0	1	1
8182	7	63	3	0	0	14	1527	0	1	1
8183	1	4	3	0	0	0	165	0	1	1
8183	2	14	108	0	0	0	165	0	1	0
8183	7	70	2	0	0	12	1191	0	1	1
8184	7	67	12	0	0	4	437	0	1	1
8185	7	61	7	0	0	10	935	0	1	1
8186	7	62	6	0	0	6	621	0	1	1
8187	1	9	23	0	0	0	165	1	0	1
8187	7	64	8	0	0	18	1980	0	1	1
8188	7	69	1	0	0	16	1836	0	1	1
8189	6	54	55	0	0	0	165	0	1	0
8189	7	68	5	0	0	4	437	0	1	1
8190	7	66	11	0	0	4	437	0	1	1
8191	7	63	3	0	0	14	1527	0	1	1
8192	7	70	2	0	0	12	1191	0	1	1
8193	7	65	4	0	0	6	621	0	1	1
8194	1	4	3	0	0	0	165	0	1	1
8194	7	67	12	0	0	4	437	0	1	1
8195	1	2	19	0	0	0	165	0	1	0
8195	7	61	7	0	0	10	935	0	1	1
8196	1	1	6	0	0	0	165	0	1	1
8196	2	14	108	0	0	0	165	0	1	0
8196	5	50	45	0	0	0	165	0	1	0
8196	7	64	8	0	0	18	1980	0	1	1
8197	2	13	116	0	0	0	165	0	1	0
8197	7	69	1	0	0	16	1836	0	1	1
8198	7	68	5	0	0	4	437	0	1	1
8199	7	62	6	0	0	6	621	0	1	1
8200	7	66	11	0	0	4	437	0	1	1
8201	7	63	3	0	0	14	1527	0	1	1
8202	1	2	19	0	0	0	165	1	0	1
8202	7	70	2	0	0	12	1191	0	1	1
8203	7	65	4	0	0	6	621	0	1	1
8204	7	67	12	0	0	4	437	0	1	1
8205	3	30	59	0	0	0	165	0	1	0
8205	6	60	8	0	0	0	165	0	1	0
8205	7	61	7	0	0	10	935	0	1	1
8206	1	2	19	0	0	0	165	0	1	0
8206	7	64	8	0	0	18	1980	0	1	1
8207	1	1	6	0	0	0	165	0	1	1
8207	7	69	1	0	0	16	1836	0	1	1
8208	5	47	49	0	0	0	165	0	1	0
8208	7	68	5	0	0	4	437	0	1	1
8209	7	62	6	0	0	6	621	0	1	1
8210	2	14	108	0	0	0	165	0	1	0
8210	5	41	58	0	0	0	165	0	1	0
8210	7	63	3	0	0	14	1527	0	1	1
8211	6	51	81	0	0	0	165	0	1	0
8211	7	66	11	0	0	4	437	0	1	1
8212	3	30	59	0	0	0	165	1	0	0
8212	7	70	2	0	0	12	1191	0	1	1
8213	1	2	19	0	0	0	165	1	0	1
8213	2	11	34	0	0	0	165	0	1	0
8213	7	67	12	0	0	4	437	0	1	1
8214	7	61	7	0	0	10	935	0	1	1
8215	7	65	4	0	0	6	621	0	1	1
8216	1	4	3	0	0	0	165	0	1	1
8216	6	60	8	0	0	0	165	0	1	0
8216	7	64	8	0	0	18	1980	0	1	1
8217	1	2	19	0	0	0	165	0	1	0
8217	6	53	12	0	0	0	165	0	1	0
8217	7	69	1	0	0	16	1836	0	1	1
8218	1	1	6	0	0	0	165	0	1	1
8218	7	68	5	0	0	4	437	0	1	1
8219	7	63	3	0	0	14	1527	0	1	1
8220	7	66	11	0	0	4	437	0	1	1
8221	7	62	6	0	0	6	621	0	1	1
8222	7	70	2	0	0	12	1191	0	1	1
8223	6	60	8	0	0	0	165	1	0	1
8223	7	67	12	0	0	4	437	0	1	1
8224	1	2	19	0	0	0	165	1	0	1
8224	7	61	7	0	0	10	935	0	1	1
8225	7	64	8	0	0	18	1980	0	1	1
8226	7	69	1	0	0	16	1836	0	1	1
8227	4	31	93	0	0	0	165	0	1	0
8227	7	65	4	0	0	6	621	0	1	1
8228	7	68	5	0	0	4	437	0	1	1
8229	7	63	3	0	0	14	1527	0	1	1
8230	7	66	11	0	0	4	437	0	1	1
8231	5	46	56	0	0	0	165	0	1	0
8231	7	70	2	0	0	12	1191	0	1	1
8232	7	62	6	0	0	6	621	0	1	1
8233	7	67	12	0	0	4	437	0	1	1
8234	7	61	7	0	0	10	935	0	1	1
8235	1	9	23	0	0	0	165	0	1	0
8235	7	64	8	0	0	18	1980	0	1	1
8236	7	69	1	0	0	16	1836	0	1	1
8237	7	68	5	0	0	4	437	0	1	1
8238	7	65	4	0	0	6	621	0	1	1
8239	1	1	6	0	0	0	165	0	1	1
8239	7	63	3	0	0	14	1527	0	1	1
8240	5	50	45	0	0	0	165	0	1	0
8240	7	66	11	0	0	4	437	0	1	1
8241	1	7	8	0	0	0	165	0	1	0
8241	7	70	2	0	0	12	1191	0	1	1
8242	7	61	7	0	0	10	935	0	1	1
8243	3	30	59	0	0	0	165	0	1	0
8243	5	41	58	0	0	0	165	0	1	0
8243	7	62	6	0	0	6	621	0	1	1
8244	7	67	12	0	0	4	437	0	1	1
8245	7	64	8	0	0	18	1980	0	1	1
8246	1	9	23	0	0	0	165	0	1	0
8246	7	69	1	0	0	16	1836	0	1	1
8247	6	58	2	0	0	0	165	0	1	0
8247	7	68	5	0	0	4	437	0	1	1
8248	5	42	12	0	0	0	165	0	1	0
8248	7	63	3	0	0	14	1527	0	1	1
8249	1	4	3	0	0	0	165	0	1	1
8249	4	32	110	0	0	0	165	0	1	0
8249	7	65	4	0	0	6	621	0	1	1
8250	1	2	19	0	0	0	165	0	1	0
8250	7	70	2	0	0	12	1191	0	1	1
8251	1	1	6	0	0	0	165	0	1	1
8251	7	66	11	0	0	4	437	0	1	1
8252	1	8	7	0	0	0	165	0	1	0
8252	6	55	40	0	0	0	165	0	1	0
8252	7	61	7	0	0	10	935	0	1	1
8253	7	67	12	0	0	4	437	0	1	1
8254	1	7	8	0	0	0	165	0	1	0
8254	3	27	65	0	0	0	165	0	1	0
8254	7	64	8	0	0	18	1980	0	1	1
8255	2	13	116	0	0	0	165	0	1	0
8255	7	62	6	0	0	6	621	0	1	1
8256	1	10	15	0	0	0	165	0	1	0
8256	2	16	44	0	0	0	165	0	1	0
8256	3	24	94	0	0	0	165	0	1	0
8256	6	51	81	0	0	0	165	0	1	0
8256	7	69	1	0	0	16	1836	0	1	1
8257	1	2	19	0	0	0	165	1	0	1
8257	7	68	5	0	0	4	437	0	1	1
8258	7	63	3	0	0	14	1527	0	1	1
8259	7	70	2	0	0	12	1191	0	1	1
8260	7	66	11	0	0	4	437	0	1	1
8261	4	36	121	0	0	0	165	0	1	0
8261	7	65	4	0	0	6	621	0	1	1
8262	7	61	7	0	0	10	935	0	1	1
8263	7	67	12	0	0	4	437	0	1	1
8264	1	4	3	0	0	0	165	0	1	1
8264	7	64	8	0	0	18	1980	0	1	1
8265	6	55	40	0	0	0	165	0	1	0
8265	7	69	1	0	0	16	1836	0	1	1
8266	1	1	6	0	0	0	165	0	1	1
8266	6	56	54	0	0	0	165	0	1	0
8266	7	62	6	0	0	6	621	0	1	1
8267	7	68	5	0	0	4	437	0	1	1
8268	1	7	8	0	0	0	165	0	1	0
8268	7	63	3	0	0	14	1527	0	1	1
8269	7	70	2	0	0	12	1191	0	1	1
8270	7	66	11	0	0	4	437	0	1	1
8271	7	65	4	0	0	6	621	0	1	1
8272	7	61	7	0	0	10	935	0	1	1
8273	2	15	99	0	0	0	165	0	1	0
8273	5	50	45	0	0	0	165	0	1	0
8273	7	67	12	0	0	4	437	0	1	1
8274	1	4	3	0	0	0	165	0	1	1
8274	2	14	108	0	0	0	165	0	1	0
8274	7	64	8	0	0	18	1980	0	1	1
8275	7	69	1	0	0	16	1836	0	1	1
8276	7	68	5	0	0	4	437	0	1	1
8277	1	1	6	0	0	0	165	0	1	1
8277	5	49	67	0	0	0	165	0	1	0
8277	7	62	6	0	0	6	621	0	1	1
8278	7	63	3	0	0	14	1527	0	1	1
8279	6	54	55	0	0	0	165	0	1	0
8279	7	70	2	0	0	12	1191	0	1	1
8280	4	31	93	0	0	0	165	0	1	0
8280	7	66	11	0	0	4	437	0	1	1
8281	5	42	12	0	0	0	165	0	1	0
8281	7	61	7	0	0	10	935	0	1	1
8282	2	14	108	0	0	0	165	0	1	0
8282	7	67	12	0	0	4	437	0	1	1
8283	1	9	23	0	0	0	165	0	1	0
8283	3	27	65	0	0	0	165	0	1	0
8283	5	45	33	0	0	0	165	0	1	0
8283	7	65	4	0	0	6	621	0	1	1
8284	7	64	8	0	0	18	1980	0	1	1
8285	1	4	3	0	0	0	165	0	1	1
8285	7	69	1	0	0	16	1836	0	1	1
8286	1	2	19	0	0	0	165	0	1	0
8286	2	12	73	0	0	0	165	0	1	0
8286	7	68	5	0	0	4	437	0	1	1
8287	1	1	6	0	0	0	165	0	1	1
8287	5	46	56	0	0	0	165	0	1	0
8287	7	63	3	0	0	14	1527	0	1	1
8288	5	42	12	0	0	0	165	1	0	1
8288	7	70	2	0	0	12	1191	0	1	1
8289	1	7	8	0	0	0	165	0	1	0
8289	2	14	108	0	0	0	165	1	0	1
8289	4	39	74	0	0	0	165	0	1	0
8289	7	62	6	0	0	6	621	0	1	1
8290	7	66	11	0	0	4	437	0	1	1
8291	7	61	7	0	0	10	935	0	1	1
8292	7	67	12	0	0	4	437	0	1	1
8293	7	64	8	0	0	18	1980	0	1	1
8294	4	33	126	0	0	0	165	0	1	0
8294	7	69	1	0	0	16	1836	0	1	1
8295	1	9	23	0	0	0	165	0	1	0
8295	7	65	4	0	0	6	621	0	1	1
8296	4	39	74	0	0	0	165	1	0	1
8296	7	68	5	0	0	4	437	0	1	1
8297	7	63	3	0	0	14	1527	0	1	1
8298	1	4	3	0	0	0	165	0	1	1
8298	7	70	2	0	0	12	1191	0	1	1
8299	7	66	11	0	0	4	437	0	1	1
8300	1	1	6	0	0	0	165	0	1	1
8300	3	23	23	0	0	0	165	0	1	0
8300	7	62	6	0	0	6	621	0	1	1
8301	7	61	7	0	0	10	935	0	1	1
8302	4	34	89	0	0	0	165	0	1	0
8302	7	64	8	0	0	18	1980	0	1	1
8303	7	67	12	0	0	4	437	0	1	1
8304	5	44	105	0	0	0	165	0	1	0
8304	7	69	1	0	0	16	1836	0	1	1
8305	7	65	4	0	0	6	621	0	1	1
8306	7	68	5	0	0	4	437	0	1	1
8307	7	63	3	0	0	14	1527	0	1	1
8308	7	70	2	0	0	12	1191	0	1	1
8309	1	4	3	0	0	0	165	0	1	1
8309	7	66	11	0	0	4	437	0	1	1
8310	1	2	19	0	0	0	165	0	1	0
8310	4	38	37	0	0	0	165	0	1	0
8310	7	61	7	0	0	10	935	0	1	1
8311	1	1	6	0	0	0	165	0	1	1
8311	7	62	6	0	0	6	621	0	1	1
8312	6	57	1	0	0	0	165	0	1	0
8312	7	64	8	0	0	18	1980	0	1	1
8313	4	34	89	0	0	0	165	0	1	0
8313	7	67	12	0	0	4	437	0	1	1
8314	1	6	59	0	0	0	165	0	1	0
8314	6	59	3	0	0	0	165	0	1	0
8314	7	69	1	0	0	16	1836	0	1	1
8315	5	44	105	0	0	0	165	0	1	0
8315	7	68	5	0	0	4	437	0	1	1
8316	7	63	3	0	0	14	1527	0	1	1
8317	7	65	4	0	0	6	621	0	1	1
8318	3	28	219	0	0	0	165	0	1	0
8318	4	33	126	0	0	0	165	0	1	0
8318	7	70	2	0	0	12	1191	0	1	1
8319	7	66	11	0	0	4	437	0	1	1
8320	7	61	7	0	0	10	935	0	1	1
8321	2	13	116	0	0	0	165	0	1	0
8321	7	64	8	0	0	18	1980	0	1	1
8322	7	69	1	0	0	16	1836	0	1	1
8323	1	1	6	0	0	0	165	0	1	1
8323	4	37	42	0	0	0	165	0	1	0
8323	7	67	12	0	0	4	437	0	1	1
8324	1	8	7	0	0	0	165	0	1	0
8324	2	12	73	0	0	0	165	0	1	0
8324	3	26	102	0	0	0	165	0	1	0
8324	7	62	6	0	0	6	621	0	1	1
