% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
8511	6	57	1	0	0	165	0	1
8511	7	70	2	0	12	1191	0	1
8512	1	10	15	0	0	165	0	1
8512	2	11	34	0	0	165	0	1
8512	3	26	102	0	0	165	0	1
8512	4	35	145	0	0	165	0	1
8512	5	43	23	0	0	165	0	1
8512	6	58	2	0	0	165	0	1
8512	7	61	7	0	10	935	0	1
8513	1	3	58	0	0	165	0	1
8513	2	12	73	0	0	165	0	1
8513	3	25	123	0	0	165	0	1
8513	4	40	33	0	0	165	0	1
8513	5	45	33	0	0	165	0	1
8513	6	59	3	0	0	165	0	1
8513	7	68	5	0	4	437	0	1
8514	1	2	19	0	0	165	1	0
8514	2	15	99	0	0	165	0	1
8514	3	22	160	0	0	165	0	1
8514	4	34	89	0	0	165	1	0
8514	5	50	45	0	0	165	0	1
8514	6	60	8	0	0	165	0	1
8514	7	64	8	0	18	1980	0	1
8515	1	9	23	0	0	165	0	1
8515	2	14	108	0	0	165	0	1
8515	3	28	219	0	0	165	0	1
8515	4	38	37	0	0	165	0	1
8515	5	47	49	0	0	165	0	1
8515	6	53	12	0	0	165	0	1
8515	7	69	1	0	16	1836	0	1
8516	1	5	49	0	0	165	0	1
8516	2	14	108	0	0	165	1	0
8516	3	23	23	0	0	165	0	1
8516	4	37	42	0	0	165	0	1
8516	5	46	56	0	0	165	0	1
8516	6	52	30	0	0	165	0	1
8516	7	62	6	0	6	621	0	1
8517	1	4	3	0	0	165	0	1
8517	2	13	116	0	0	165	0	1
8517	3	29	85	0	0	165	1	0
8517	4	39	74	0	0	165	0	1
8517	5	41	58	0	0	165	0	1
8517	6	55	40	0	0	165	0	1
8517	7	66	11	0	4	437	0	1
8518	1	2	19	0	0	165	0	1
8518	2	16	44	0	0	165	0	1
8518	3	30	59	0	0	165	0	1
8518	4	34	89	0	0	165	0	1
8518	5	49	67	0	0	165	0	1
8518	6	57	1	0	0	165	1	0
8518	7	63	3	0	14	1527	0	1
8519	1	1	6	0	0	165	0	1
8519	2	11	34	0	0	165	0	1
8519	3	27	65	0	0	165	0	1
8519	4	31	93	0	0	165	0	1
8519	5	48	77	0	0	165	0	1
8519	6	56	54	0	0	165	0	1
8519	7	70	2	0	12	1191	0	1
8520	1	8	7	0	0	165	0	1
8520	2	12	73	0	0	165	0	1
8520	3	29	85	0	0	165	0	1
8520	4	32	110	0	0	165	0	1
8520	5	44	105	0	0	165	0	1
8520	6	54	55	0	0	165	0	1
8520	7	67	12	0	4	437	0	1
8521	1	7	8	0	0	165	0	1
8521	2	15	99	0	0	165	0	1
8521	3	24	94	0	0	165	0	1
8521	4	36	121	0	0	165	0	1
8521	5	42	12	0	0	165	0	1
8521	6	51	81	0	0	165	0	1
8521	7	65	4	0	6	621	0	1
8522	1	6	59	0	0	165	0	1
8522	2	14	108	0	0	165	0	1
8522	3	26	102	0	0	165	0	1
8522	4	33	126	0	0	165	0	1
8522	5	43	23	0	0	165	0	1
8522	6	57	1	0	0	165	0	1
8522	7	61	7	0	10	935	0	1
8523	1	10	15	0	0	165	0	1
8523	2	13	116	0	0	165	0	1
8523	3	25	123	0	0	165	0	1
8523	4	37	42	0	0	165	1	0
8523	5	45	33	0	0	165	0	1
8523	6	58	2	0	0	165	0	1
8523	7	68	5	0	4	437	0	1
8524	1	3	58	0	0	165	0	1
8524	2	16	44	0	0	165	0	1
8524	3	22	160	0	0	165	0	1
8524	4	35	145	0	0	165	0	1
8524	5	50	45	0	0	165	0	1
8524	6	59	3	0	0	165	0	1
8524	7	64	8	0	18	1980	0	1
8525	1	9	23	0	0	165	0	1
8525	2	11	34	0	0	165	0	1
8525	3	28	219	0	0	165	0	1
8525	4	40	33	0	0	165	0	1
8525	5	47	49	0	0	165	0	1
8525	6	60	8	0	0	165	0	1
8525	7	69	1	0	16	1836	0	1
8526	1	5	49	0	0	165	0	1
8526	2	12	73	0	0	165	0	1
8526	3	23	23	0	0	165	0	1
8526	4	38	37	0	0	165	0	1
8526	5	46	56	0	0	165	0	1
8526	6	53	12	0	0	165	0	1
8526	7	62	6	0	6	621	0	1
8527	1	4	3	0	0	165	0	1
8527	2	15	99	0	0	165	0	1
8527	3	30	59	0	0	165	0	1
8527	4	37	42	0	0	165	0	1
8527	5	41	58	0	0	165	0	1
8527	6	52	30	0	0	165	0	1
8527	7	66	11	0	4	437	0	1
8528	1	2	19	0	0	165	0	1
8528	2	14	108	0	0	165	0	1
8528	3	27	65	0	0	165	0	1
8528	4	39	74	0	0	165	0	1
8528	5	49	67	0	0	165	0	1
8528	6	55	40	0	0	165	0	1
8528	7	63	3	0	14	1527	0	1
8529	1	1	6	0	0	165	0	1
8529	2	13	116	0	0	165	0	1
8529	3	29	85	0	0	165	0	1
8529	4	34	89	0	0	165	0	1
8529	5	48	77	0	0	165	0	1
8529	6	56	54	0	0	165	0	1
8529	7	70	2	0	12	1191	0	1
8530	1	8	7	0	0	165	0	1
8530	2	16	44	0	0	165	0	1
8530	3	24	94	0	0	165	0	1
8530	4	31	93	0	0	165	0	1
8530	5	44	105	0	0	165	0	1
8530	6	58	2	0	0	165	1	0
8530	7	67	12	0	4	437	0	1
8531	1	7	8	0	0	165	0	1
8531	2	11	34	0	0	165	0	1
8531	3	26	102	0	0	165	0	1
8531	4	32	110	0	0	165	0	1
8531	5	42	12	0	0	165	0	1
8531	6	54	55	0	0	165	0	1
8531	7	61	7	0	10	935	0	1
8532	1	6	59	0	0	165	0	1
8532	2	12	73	0	0	165	0	1
8532	3	25	123	0	0	165	0	1
8532	4	36	121	0	0	165	0	1
8532	5	43	23	0	0	165	0	1
8532	6	51	81	0	0	165	0	1
8532	7	65	4	0	6	621	0	1
8533	1	10	15	0	0	165	0	1
8533	2	15	99	0	0	165	0	1
8533	3	22	160	0	0	165	0	1
8533	4	33	126	0	0	165	0	1
8533	5	46	56	0	0	165	1	0
8533	6	57	1	0	0	165	0	1
8533	7	68	5	0	4	437	0	1
8534	1	3	58	0	0	165	0	1
8534	2	14	108	0	0	165	0	1
8534	3	28	219	0	0	165	0	1
8534	4	35	145	0	0	165	0	1
8534	5	45	33	0	0	165	0	1
8534	6	58	2	0	0	165	0	1
8534	7	64	8	0	18	1980	0	1
8535	1	2	19	0	0	165	1	0
8535	2	13	116	0	0	165	0	1
8535	3	27	65	0	0	165	1	0
8535	4	40	33	0	0	165	0	1
8535	5	50	45	0	0	165	0	1
8535	6	59	3	0	0	165	0	1
8535	7	69	1	0	16	1836	0	1
8536	1	9	23	0	0	165	0	1
8536	2	16	44	0	0	165	0	1
8536	3	23	23	0	0	165	0	1
8536	4	38	37	0	0	165	0	1
8536	5	47	49	0	0	165	0	1
8536	6	60	8	0	0	165	0	1
8536	7	66	11	0	4	437	0	1
8537	1	5	49	0	0	165	0	1
8537	2	11	34	0	0	165	0	1
8537	3	30	59	0	0	165	0	1
8537	4	31	93	0	0	165	1	0
8537	5	46	56	0	0	165	0	1
8537	6	53	12	0	0	165	0	1
8537	7	62	6	0	6	621	0	1
8538	1	4	3	0	0	165	0	1
8538	2	12	73	0	0	165	0	1
8538	3	27	65	0	0	165	0	1
8538	4	37	42	0	0	165	0	1
8538	5	41	58	0	0	165	0	1
8538	6	52	30	0	0	165	0	1
8538	7	63	3	0	14	1527	0	1
8539	1	2	19	0	0	165	0	1
8539	2	15	99	0	0	165	0	1
8539	3	25	123	0	0	165	1	0
8539	4	39	74	0	0	165	0	1
8539	5	49	67	0	0	165	0	1
8539	6	55	40	0	0	165	0	1
8539	7	70	2	0	12	1191	0	1
8540	1	1	6	0	0	165	0	1
8540	2	14	108	0	0	165	0	1
8540	3	29	85	0	0	165	0	1
8540	4	34	89	0	0	165	0	1
8540	5	48	77	0	0	165	0	1
8540	6	56	54	0	0	165	0	1
8540	7	67	12	0	4	437	0	1
8541	1	8	7	0	0	165	0	1
8541	2	13	116	0	0	165	0	1
8541	3	24	94	0	0	165	0	1
8541	4	31	93	0	0	165	0	1
8541	5	44	105	0	0	165	0	1
8541	6	54	55	0	0	165	0	1
8541	7	61	7	0	10	935	0	1
8542	1	7	8	0	0	165	0	1
8542	2	16	44	0	0	165	0	1
8542	3	26	102	0	0	165	0	1
8542	4	32	110	0	0	165	0	1
8542	5	42	12	0	0	165	0	1
8542	6	59	3	0	0	165	1	0
8542	7	68	5	0	4	437	0	1
8543	1	9	23	0	0	165	1	0
8543	2	11	34	0	0	165	0	1
8543	3	23	23	0	0	165	1	0
8543	4	36	121	0	0	165	0	1
8543	5	43	23	0	0	165	0	1
8543	6	51	81	0	0	165	0	1
8543	7	64	8	0	18	1980	0	1
8544	1	6	59	0	0	165	0	1
8544	2	12	73	0	0	165	0	1
8544	3	25	123	0	0	165	0	1
8544	4	33	126	0	0	165	0	1
8544	5	45	33	0	0	165	0	1
8544	6	53	12	0	0	165	1	0
8544	7	65	4	0	6	621	0	1
8545	1	4	3	0	0	165	1	0
8545	2	15	99	0	0	165	0	1
8545	3	22	160	0	0	165	0	1
8545	4	35	145	0	0	165	0	1
8545	5	50	45	0	0	165	0	1
8545	6	57	1	0	0	165	0	1
8545	7	69	1	0	16	1836	0	1
8546	1	10	15	0	0	165	0	1
8546	2	14	108	0	0	165	0	1
8546	3	28	219	0	0	165	0	1
8546	4	40	33	0	0	165	0	1
8546	5	47	49	0	0	165	0	1
8546	6	58	2	0	0	165	0	1
8546	7	66	11	0	4	437	0	1
8547	1	3	58	0	0	165	0	1
8547	2	13	116	0	0	165	0	1
8547	3	23	23	0	0	165	0	1
8547	4	38	37	0	0	165	0	1
8547	5	46	56	0	0	165	0	1
8547	6	56	54	0	0	165	1	0
8547	7	63	3	0	14	1527	0	1
8548	1	9	23	0	0	165	0	1
8548	2	16	44	0	0	165	0	1
8548	3	30	59	0	0	165	0	1
8548	4	37	42	0	0	165	0	1
8548	5	41	58	0	0	165	0	1
8548	6	59	3	0	0	165	0	1
8548	7	70	2	0	12	1191	0	1
8549	1	5	49	0	0	165	0	1
8549	2	11	34	0	0	165	0	1
8549	3	27	65	0	0	165	0	1
8549	4	39	74	0	0	165	0	1
8549	5	49	67	0	0	165	0	1
8549	6	60	8	0	0	165	0	1
8549	7	62	6	0	6	621	0	1
8550	1	4	3	0	0	165	0	1
8550	2	12	73	0	0	165	0	1
8550	3	29	85	0	0	165	0	1
8550	4	34	89	0	0	165	0	1
8550	5	48	77	0	0	165	0	1
8550	6	53	12	0	0	165	0	1
8550	7	67	12	0	4	437	0	1
8551	1	2	19	0	0	165	0	1
8551	2	12	73	0	0	165	1	0
8551	3	24	94	0	0	165	0	1
8551	4	31	93	0	0	165	0	1
8551	5	44	105	0	0	165	0	1
8551	6	52	30	0	0	165	0	1
8551	7	61	7	0	10	935	0	1
8552	1	1	6	0	0	165	0	1
8552	2	15	99	0	0	165	0	1
8552	3	26	102	0	0	165	0	1
8552	4	32	110	0	0	165	0	1
8552	5	42	12	0	0	165	0	1
8552	6	55	40	0	0	165	0	1
8552	7	68	5	0	4	437	0	1
8553	1	8	7	0	0	165	0	1
8553	2	14	108	0	0	165	0	1
8553	3	25	123	0	0	165	0	1
8553	4	36	121	0	0	165	0	1
8553	5	43	23	0	0	165	0	1
8553	6	56	54	0	0	165	0	1
8553	7	64	8	0	18	1980	0	1
8554	1	7	8	0	0	165	0	1
8554	2	13	116	0	0	165	0	1
8554	3	22	160	0	0	165	0	1
8554	4	33	126	0	0	165	0	1
8554	5	45	33	0	0	165	0	1
8554	6	54	55	0	0	165	0	1
8554	7	69	1	0	16	1836	0	1
8555	1	6	59	0	0	165	0	1
8555	2	16	44	0	0	165	0	1
8555	3	28	219	0	0	165	0	1
8555	4	35	145	0	0	165	0	1
8555	5	50	45	0	0	165	0	1
8555	6	51	81	0	0	165	0	1
8555	7	65	4	0	6	621	0	1
8556	1	5	49	0	0	165	1	0
8556	2	11	34	0	0	165	0	1
8556	3	23	23	0	0	165	0	1
8556	4	40	33	0	0	165	0	1
8556	5	49	67	0	0	165	1	0
8556	6	57	1	0	0	165	0	1
8556	7	66	11	0	4	437	0	1
8557	1	10	15	0	0	165	0	1
8557	2	12	73	0	0	165	0	1
8557	3	30	59	0	0	165	0	1
8557	4	38	37	0	0	165	0	1
8557	5	47	49	0	0	165	0	1
8557	6	58	2	0	0	165	0	1
8557	7	63	3	0	14	1527	0	1
8558	1	3	58	0	0	165	0	1
8558	2	15	99	0	0	165	0	1
8558	3	27	65	0	0	165	0	1
8558	4	37	42	0	0	165	0	1
8558	5	46	56	0	0	165	0	1
8558	6	59	3	0	0	165	0	1
8558	7	70	2	0	12	1191	0	1
8559	1	9	23	0	0	165	0	1
8559	2	14	108	0	0	165	0	1
8559	3	29	85	0	0	165	0	1
8559	4	39	74	0	0	165	0	1
8559	5	41	58	0	0	165	0	1
8559	6	60	8	0	0	165	0	1
8559	7	67	12	0	4	437	0	1
8560	1	5	49	0	0	165	0	1
8560	2	13	116	0	0	165	0	1
8560	3	25	123	0	0	165	1	0
8560	4	34	89	0	0	165	0	1
8560	5	49	67	0	0	165	0	1
8560	6	53	12	0	0	165	0	1
8560	7	62	6	0	6	621	0	1
8561	1	4	3	0	0	165	0	1
8561	2	16	44	0	0	165	0	1
8561	3	24	94	0	0	165	0	1
8561	4	33	126	0	0	165	1	0
8561	5	48	77	0	0	165	0	1
8561	6	52	30	0	0	165	0	1
8561	7	61	7	0	10	935	0	1
8562	1	2	19	0	0	165	0	1
8562	2	11	34	0	0	165	0	1
8562	3	26	102	0	0	165	0	1
8562	4	31	93	0	0	165	0	1
8562	5	44	105	0	0	165	0	1
8562	6	55	40	0	0	165	0	1
8562	7	68	5	0	4	437	0	1
8563	1	1	6	0	0	165	0	1
8563	2	12	73	0	0	165	0	1
8563	3	25	123	0	0	165	0	1
8563	4	32	110	0	0	165	0	1
8563	5	42	12	0	0	165	0	1
8563	6	56	54	0	0	165	0	1
8563	7	64	8	0	18	1980	0	1
8564	1	8	7	0	0	165	0	1
8564	2	15	99	0	0	165	0	1
8564	3	22	160	0	0	165	0	1
8564	4	36	121	0	0	165	0	1
8564	5	43	23	0	0	165	0	1
8564	6	54	55	0	0	165	0	1
8564	7	69	1	0	16	1836	0	1
8565	1	7	8	0	0	165	0	1
8565	2	14	108	0	0	165	0	1
8565	3	28	219	0	0	165	0	1
8565	4	33	126	0	0	165	0	1
8565	5	45	33	0	0	165	0	1
8565	6	51	81	0	0	165	0	1
8565	7	65	4	0	6	621	0	1
8566	1	6	59	0	0	165	0	1
8566	2	13	116	0	0	165	0	1
8566	3	23	23	0	0	165	0	1
8566	4	35	145	0	0	165	0	1
8566	5	50	45	0	0	165	0	1
8566	6	60	8	0	0	165	1	0
8566	7	66	11	0	4	437	0	1
8567	1	10	15	0	0	165	0	1
8567	2	16	44	0	0	165	0	1
8567	3	30	59	0	0	165	0	1
8567	4	40	33	0	0	165	0	1
8567	5	47	49	0	0	165	0	1
8567	6	57	1	0	0	165	0	1
8567	7	63	3	0	14	1527	0	1
8568	1	4	3	0	0	165	1	0
8568	2	11	34	0	0	165	0	1
8568	3	27	65	0	0	165	0	1
8568	4	38	37	0	0	165	0	1
8568	5	48	77	0	0	165	1	0
8568	6	58	2	0	0	165	0	1
8568	7	70	2	0	12	1191	0	1
8569	1	3	58	0	0	165	0	1
8569	2	12	73	0	0	165	0	1
8569	3	29	85	0	0	165	0	1
8569	4	37	42	0	0	165	0	1
8569	5	46	56	0	0	165	0	1
8569	6	59	3	0	0	165	0	1
8569	7	67	12	0	4	437	0	1
8570	1	9	23	0	0	165	0	1
8570	2	15	99	0	0	165	0	1
8570	3	24	94	0	0	165	0	1
8570	4	39	74	0	0	165	0	1
8570	5	41	58	0	0	165	0	1
8570	6	60	8	0	0	165	0	1
8570	7	61	7	0	10	935	0	1
8571	1	5	49	0	0	165	0	1
8571	2	14	108	0	0	165	0	1
8571	3	26	102	0	0	165	0	1
8571	4	34	89	0	0	165	0	1
8571	5	49	67	0	0	165	0	1
8571	6	53	12	0	0	165	0	1
8571	7	62	6	0	6	621	0	1
8572	1	7	8	0	0	165	1	0
8572	2	13	116	0	0	165	0	1
8572	3	25	123	0	0	165	0	1
8572	4	31	93	0	0	165	0	1
8572	5	48	77	0	0	165	0	1
8572	6	52	30	0	0	165	0	1
8572	7	64	8	0	18	1980	0	1
8573	1	4	3	0	0	165	0	1
8573	2	13	116	0	0	165	1	0
8573	3	22	160	0	0	165	0	1
8573	4	32	110	0	0	165	0	1
8573	5	44	105	0	0	165	0	1
8573	6	55	40	0	0	165	0	1
8573	7	68	5	0	4	437	0	1
8574	1	2	19	0	0	165	0	1
8574	2	16	44	0	0	165	0	1
8574	3	28	219	0	0	165	0	1
8574	4	36	121	0	0	165	0	1
8574	5	42	12	0	0	165	0	1
8574	6	56	54	0	0	165	0	1
8574	7	69	1	0	16	1836	0	1
8575	1	1	6	0	0	165	0	1
8575	2	11	34	0	0	165	0	1
8575	3	23	23	0	0	165	0	1
8575	4	33	126	0	0	165	0	1
8575	5	43	23	0	0	165	0	1
8575	6	54	55	0	0	165	0	1
8575	7	66	11	0	4	437	0	1
8576	1	8	7	0	0	165	0	1
8576	2	12	73	0	0	165	0	1
8576	3	30	59	0	0	165	0	1
8576	4	35	145	0	0	165	0	1
8576	5	45	33	0	0	165	0	1
8576	6	51	81	0	0	165	0	1
8576	7	63	3	0	14	1527	0	1
8577	1	7	8	0	0	165	0	1
8577	2	15	99	0	0	165	0	1
8577	3	27	65	0	0	165	0	1
8577	4	40	33	0	0	165	0	1
8577	5	50	45	0	0	165	0	1
8577	6	60	8	0	0	165	1	0
8577	7	70	2	0	12	1191	0	1
8578	1	5	49	0	0	165	1	0
8578	2	14	108	0	0	165	0	1
8578	3	29	85	0	0	165	0	1
8578	4	38	37	0	0	165	0	1
8578	5	47	49	0	0	165	0	1
8578	6	57	1	0	0	165	0	1
8578	7	65	4	0	6	621	0	1
8579	1	6	59	0	0	165	0	1
8579	2	13	116	0	0	165	0	1
8579	3	24	94	0	0	165	0	1
8579	4	37	42	0	0	165	0	1
8579	5	46	56	0	0	165	0	1
8579	6	58	2	0	0	165	0	1
8579	7	67	12	0	4	437	0	1
8580	1	10	15	0	0	165	0	1
8580	2	16	44	0	0	165	0	1
8580	3	26	102	0	0	165	0	1
8580	4	39	74	0	0	165	0	1
8580	5	41	58	0	0	165	0	1
8580	6	59	3	0	0	165	0	1
8580	7	61	7	0	10	935	0	1
8581	1	3	58	0	0	165	0	1
8581	2	16	44	0	0	165	1	0
8581	3	25	123	0	0	165	0	1
8581	4	34	89	0	0	165	0	1
8581	5	49	67	0	0	165	0	1
8581	6	60	8	0	0	165	0	1
8581	7	64	8	0	18	1980	0	1
8582	1	9	23	0	0	165	0	1
8582	2	11	34	0	0	165	0	1
8582	3	22	160	0	0	165	0	1
8582	4	31	93	0	0	165	0	1
8582	5	48	77	0	0	165	0	1
8582	6	53	12	0	0	165	0	1
8582	7	68	5	0	4	437	0	1
8583	1	5	49	0	0	165	0	1
8583	2	12	73	0	0	165	1	0
8583	3	28	219	0	0	165	0	1
8583	4	32	110	0	0	165	0	1
8583	5	44	105	0	0	165	0	1
8583	6	52	30	0	0	165	0	1
8583	7	69	1	0	16	1836	0	1
8584	1	4	3	0	0	165	0	1
8584	2	12	73	0	0	165	0	1
8584	3	23	23	0	0	165	0	1
8584	4	36	121	0	0	165	0	1
8584	5	42	12	0	0	165	0	1
8584	6	55	40	0	0	165	0	1
8584	7	62	6	0	6	621	0	1
8585	1	2	19	0	0	165	0	1
8585	2	15	99	0	0	165	0	1
8585	3	30	59	0	0	165	0	1
8585	4	33	126	0	0	165	0	1
8585	5	47	49	0	0	165	1	0
8585	6	56	54	0	0	165	0	1
8585	7	66	11	0	4	437	0	1
8586	1	1	6	0	0	165	0	1
8586	2	14	108	0	0	165	0	1
8586	3	27	65	0	0	165	0	1
8586	4	35	145	0	0	165	0	1
8586	5	43	23	0	0	165	0	1
8586	6	54	55	0	0	165	0	1
8586	7	63	3	0	14	1527	0	1
8587	1	8	7	0	0	165	0	1
8587	2	13	116	0	0	165	0	1
8587	3	29	85	0	0	165	0	1
8587	4	39	74	0	0	165	1	0
8587	5	45	33	0	0	165	0	1
8587	6	51	81	0	0	165	0	1
8587	7	70	2	0	12	1191	0	1
8588	1	7	8	0	0	165	0	1
8588	2	16	44	0	0	165	0	1
8588	3	24	94	0	0	165	0	1
8588	4	40	33	0	0	165	0	1
8588	5	50	45	0	0	165	0	1
8588	6	57	1	0	0	165	0	1
8588	7	65	4	0	6	621	0	1
8589	1	9	23	0	0	165	1	0
8589	2	11	34	0	0	165	0	1
8589	3	26	102	0	0	165	0	1
8589	4	38	37	0	0	165	0	1
8589	5	47	49	0	0	165	0	1
8589	6	58	2	0	0	165	0	1
8589	7	67	12	0	4	437	0	1
8590	1	6	59	0	0	165	0	1
8590	2	12	73	0	0	165	0	1
8590	3	25	123	0	0	165	0	1
8590	4	37	42	0	0	165	0	1
8590	5	46	56	0	0	165	0	1
8590	6	59	3	0	0	165	0	1
8590	7	61	7	0	10	935	0	1
8591	1	10	15	0	0	165	0	1
8591	2	15	99	0	0	165	0	1
8591	3	22	160	0	0	165	0	1
8591	4	39	74	0	0	165	0	1
8591	5	41	58	0	0	165	0	1
8591	6	60	8	0	0	165	0	1
8591	7	64	8	0	18	1980	0	1
8592	1	2	19	0	0	165	1	0
8592	2	14	108	0	0	165	0	1
8592	3	28	219	0	0	165	0	1
8592	4	34	89	0	0	165	0	1
8592	5	49	67	0	0	165	0	1
8592	6	56	54	0	0	165	1	0
8592	7	69	1	0	16	1836	0	1
8593	1	3	58	0	0	165	0	1
8593	2	13	116	0	0	165	0	1
8593	3	27	65	0	0	165	1	0
8593	4	31	93	0	0	165	0	1
8593	5	48	77	0	0	165	0	1
8593	6	54	55	0	0	165	1	0
8593	7	68	5	0	4	437	0	1
8594	1	9	23	0	0	165	0	1
8594	2	16	44	0	0	165	0	1
8594	3	23	23	0	0	165	0	1
8594	4	32	110	0	0	165	0	1
8594	5	44	105	0	0	165	0	1
8594	6	53	12	0	0	165	0	1
8594	7	62	6	0	6	621	0	1
8595	1	5	49	0	0	165	0	1
8595	2	16	44	0	0	165	1	0
8595	3	30	59	0	0	165	0	1
8595	4	40	33	0	0	165	1	0
8595	5	42	12	0	0	165	0	1
8595	6	52	30	0	0	165	0	1
8595	7	66	11	0	4	437	0	1
8596	1	4	3	0	0	165	0	1
8596	2	11	34	0	0	165	1	0
8596	3	27	65	0	0	165	0	1
8596	4	38	37	0	0	165	1	0
8596	5	43	23	0	0	165	0	1
8596	6	55	40	0	0	165	0	1
8596	7	63	3	0	14	1527	0	1
8597	1	2	19	0	0	165	0	1
8597	2	11	34	0	0	165	0	1
8597	3	29	85	0	0	165	0	1
8597	4	36	121	0	0	165	0	1
8597	5	45	33	0	0	165	0	1
8597	6	56	54	0	0	165	0	1
8597	7	70	2	0	12	1191	0	1
8598	1	1	6	0	0	165	0	1
8598	2	15	99	0	0	165	1	0
8598	3	24	94	0	0	165	0	1
8598	4	33	126	0	0	165	0	1
8598	5	50	45	0	0	165	0	1
8598	6	54	55	0	0	165	0	1
8598	7	67	12	0	4	437	0	1
8599	1	8	7	0	0	165	0	1
8599	2	12	73	0	0	165	0	1
8599	3	26	102	0	0	165	0	1
8599	4	35	145	0	0	165	0	1
8599	5	47	49	0	0	165	0	1
8599	6	51	81	0	0	165	0	1
8599	7	61	7	0	10	935	0	1
8600	1	3	58	0	0	165	1	0
8600	2	15	99	0	0	165	0	1
8600	3	25	123	0	0	165	0	1
8600	4	40	33	0	0	165	0	1
8600	5	46	56	0	0	165	0	1
8600	6	54	55	0	0	165	2	0
8600	7	65	4	0	6	621	0	1
8601	1	9	23	0	0	165	1	0
8601	2	14	108	0	0	165	0	1
8601	3	22	160	0	0	165	0	1
8601	4	38	37	0	0	165	0	1
8601	5	41	58	0	0	165	0	1
8601	6	57	1	0	0	165	0	1
8601	7	64	8	0	18	1980	0	1
8602	1	7	8	0	0	165	0	1
8602	2	13	116	0	0	165	0	1
8602	3	28	219	0	0	165	0	1
8602	4	37	42	0	0	165	0	1
8602	5	49	67	0	0	165	0	1
8602	6	58	2	0	0	165	0	1
8602	7	69	1	0	16	1836	0	1
8603	1	6	59	0	0	165	0	1
8603	2	11	34	0	0	165	2	0
8603	3	23	23	0	0	165	0	1
8603	4	39	74	0	0	165	0	1
8603	5	48	77	0	0	165	0	1
8603	6	55	40	0	0	165	1	0
8603	7	68	5	0	4	437	0	1
8604	1	10	15	0	0	165	0	1
8604	2	16	44	0	0	165	0	1
8604	3	29	85	0	0	165	1	0
8604	4	36	121	0	0	165	1	0
8604	5	44	105	0	0	165	0	1
8604	6	59	3	0	0	165	0	1
8604	7	66	11	0	4	437	0	1
8605	1	3	58	0	0	165	0	1
8605	2	11	34	0	0	165	0	1
8605	3	30	59	0	0	165	0	1
8605	4	34	89	0	0	165	0	1
8605	5	42	12	0	0	165	0	1
8605	6	60	8	0	0	165	0	1
8605	7	63	3	0	14	1527	0	1
8606	1	8	7	0	0	165	1	0
8606	2	12	73	0	0	165	0	1
8606	3	27	65	0	0	165	0	1
8606	4	31	93	0	0	165	0	1
8606	5	43	23	0	0	165	0	1
8606	6	53	12	0	0	165	0	1
8606	7	62	6	0	6	621	0	1
8607	1	9	23	0	0	165	0	1
8607	2	15	99	0	0	165	0	1
8607	3	29	85	0	0	165	0	1
8607	4	32	110	0	0	165	0	1
8607	5	45	33	0	0	165	0	1
8607	6	52	30	0	0	165	0	1
8607	7	70	2	0	12	1191	0	1
8608	1	5	49	0	0	165	0	1
8608	2	14	108	0	0	165	0	1
8608	3	24	94	0	0	165	0	1
8608	4	36	121	0	0	165	0	1
8608	5	50	45	0	0	165	0	1
8608	6	55	40	0	0	165	0	1
8608	7	67	12	0	4	437	0	1
8609	1	4	3	0	0	165	0	1
8609	2	13	116	0	0	165	0	1
8609	3	26	102	0	0	165	0	1
8609	4	33	126	0	0	165	0	1
8609	5	47	49	0	0	165	0	1
8609	6	58	2	0	0	165	1	0
8609	7	61	7	0	10	935	0	1
8610	1	2	19	0	0	165	0	1
8610	2	16	44	0	0	165	0	1
8610	3	25	123	0	0	165	0	1
8610	4	35	145	0	0	165	0	1
8610	5	46	56	0	0	165	0	1
8610	6	56	54	0	0	165	0	1
8610	7	64	8	0	18	1980	0	1
8611	1	1	6	0	0	165	0	1
8611	2	11	34	0	0	165	0	1
8611	3	22	160	0	0	165	0	1
8611	4	40	33	0	0	165	0	1
8611	5	41	58	0	0	165	0	1
8611	6	59	3	0	0	165	1	0
8611	7	69	1	0	16	1836	0	1
8612	1	8	7	0	0	165	0	1
8612	2	12	73	0	0	165	0	1
8612	3	28	219	0	0	165	0	1
8612	4	38	37	0	0	165	0	1
8612	5	49	67	0	0	165	0	1
8612	6	54	55	0	0	165	0	1
8612	7	65	4	0	6	621	0	1
8613	1	7	8	0	0	165	0	1
8613	2	15	99	0	0	165	0	1
8613	3	23	23	0	0	165	0	1
8613	4	37	42	0	0	165	0	1
8613	5	48	77	0	0	165	0	1
8613	6	51	81	0	0	165	0	1
8613	7	68	5	0	4	437	0	1
8614	1	6	59	0	0	165	0	1
8614	2	14	108	0	0	165	0	1
8614	3	30	59	0	0	165	0	1
8614	4	39	74	0	0	165	0	1
8614	5	44	105	0	0	165	0	1
8614	6	52	30	0	0	165	1	0
8614	7	63	3	0	14	1527	0	1
8615	1	10	15	0	0	165	0	1
8615	2	13	116	0	0	165	0	1
8615	3	27	65	0	0	165	0	1
8615	4	34	89	0	0	165	0	1
8615	5	42	12	0	0	165	0	1
8615	6	57	1	0	0	165	0	1
8615	7	66	11	0	4	437	0	1
8616	1	3	58	0	0	165	0	1
8616	2	16	44	0	0	165	0	1
