% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
8.585	6	51	859	6	81	0	165	0	0
8.585	7	70	859	6	2	12	1191	0	0
8.586	1	7	859	7	8	0	165	0	0
8.586	2	16	859	7	44	0	165	0	0
8.586	3	24	859	7	94	0	165	0	0
8.586	4	40	859	7	33	0	165	0	0
8.586	5	50	859	7	45	0	165	0	0
8.586	6	57	859	7	1	0	165	0	0
8.586	7	65	859	7	4	6	621	0	0
8.587	1	9	859	8	23	0	165	0	0
8.587	2	11	859	8	34	0	165	0	0
8.587	3	26	859	8	102	0	165	0	0
8.587	4	38	859	8	37	0	165	0	0
8.587	5	47	859	8	49	0	165	0	0
8.587	6	58	859	8	2	0	165	0	0
8.587	7	67	859	8	12	4	437	0	0
8.588	1	6	859	9	59	0	165	0	0
8.588	2	12	859	9	73	0	165	0	0
8.588	3	25	859	9	123	0	165	0	0
8.588	4	37	859	9	42	0	165	0	0
8.588	5	46	859	9	56	0	165	0	0
8.588	6	59	859	9	3	0	165	0	0
8.588	7	61	859	9	7	10	935	0	0
8.589	1	10	859	10	15	0	165	0	0
8.589	2	15	859	10	99	0	165	0	0
8.589	3	22	859	10	160	0	165	0	0
8.589	4	39	859	10	74	0	165	0	0
8.589	5	41	859	10	58	0	165	0	0
8.589	6	60	859	10	8	0	165	0	0
8.589	7	64	859	10	8	18	1980	0	0
8.59	1	2	860	1	19	0	165	0	0
8.59	2	14	860	1	108	0	165	0	0
8.59	3	28	860	1	219	0	165	0	0
8.59	4	34	860	1	89	0	165	0	0
8.59	5	49	860	1	67	0	165	0	0
8.59	6	56	860	1	54	0	165	0	0
8.59	7	69	860	1	1	16	1836	0	0
8.591	1	3	860	2	58	0	165	0	0
8.591	2	13	860	2	116	0	165	0	0
8.591	3	27	860	2	65	0	165	0	0
8.591	4	31	860	2	93	0	165	0	0
8.591	5	48	860	2	77	0	165	0	0
8.591	6	54	860	2	55	0	165	0	0
8.591	7	68	860	2	5	4	437	0	0
8.592	1	9	860	3	23	0	165	0	0
8.592	2	16	860	3	44	0	165	0	0
8.592	3	23	860	3	23	0	165	0	0
8.592	4	32	860	3	110	0	165	0	0
8.592	5	44	860	3	105	0	165	0	0
8.592	6	53	860	3	12	0	165	0	0
8.592	7	62	860	3	6	6	621	0	0
8.593	1	5	860	4	49	0	165	0	0
8.593	2	16	860	4	44	0	165	0	0
8.593	3	30	860	4	59	0	165	0	0
8.593	4	40	860	4	33	0	165	0	0
8.593	5	42	860	4	12	0	165	0	0
8.593	6	52	860	4	30	0	165	0	0
8.593	7	66	860	4	11	4	437	0	0
8.594	1	4	860	5	3	0	165	0	0
8.594	2	11	860	5	34	0	165	0	0
8.594	3	27	860	5	65	0	165	0	0
8.594	4	38	860	5	37	0	165	0	0
8.594	5	43	860	5	23	0	165	0	0
8.594	6	55	860	5	40	0	165	0	0
8.594	7	63	860	5	3	14	1527	0	0
8.595	1	2	860	6	19	0	165	0	0
8.595	2	11	860	6	34	0	165	0	0
8.595	3	29	860	6	85	0	165	0	0
8.595	4	36	860	6	121	0	165	0	0
8.595	5	45	860	6	33	0	165	0	0
8.595	6	56	860	6	54	0	165	0	0
8.595	7	70	860	6	2	12	1191	0	0
8.596	1	1	860	7	6	0	165	0	0
8.596	2	15	860	7	99	0	165	0	0
8.596	3	24	860	7	94	0	165	0	0
8.596	4	33	860	7	126	0	165	0	0
8.596	5	50	860	7	45	0	165	0	0
8.596	6	54	860	7	55	0	165	0	0
8.596	7	67	860	7	12	4	437	0	0
8.597	1	8	860	8	7	0	165	0	0
8.597	2	12	860	8	73	0	165	0	0
8.597	3	26	860	8	102	0	165	0	0
8.597	4	35	860	8	145	0	165	0	0
8.597	5	47	860	8	49	0	165	0	0
8.597	6	51	860	8	81	0	165	0	0
8.597	7	61	860	8	7	10	935	0	0
8.598	1	3	860	9	58	0	165	0	0
8.598	2	15	860	9	99	0	165	0	0
8.598	3	25	860	9	123	0	165	0	0
8.598	4	40	860	9	33	0	165	0	0
8.598	5	46	860	9	56	0	165	0	0
8.598	6	54	860	9	55	0	165	0	0
8.598	7	65	860	9	4	6	621	0	0
8.599	1	9	860	10	23	0	165	0	0
8.599	2	14	860	10	108	0	165	0	0
8.599	3	22	860	10	160	0	165	0	0
8.599	4	38	860	10	37	0	165	0	0
8.599	5	41	860	10	58	0	165	0	0
8.599	6	57	860	10	1	0	165	0	0
8.599	7	64	860	10	8	18	1980	0	0
8.6	1	7	861	1	8	0	165	0	0
8.6	2	13	861	1	116	0	165	0	0
8.6	3	28	861	1	219	0	165	0	0
8.6	4	37	861	1	42	0	165	0	0
8.6	5	49	861	1	67	0	165	0	0
8.6	6	58	861	1	2	0	165	0	0
8.6	7	69	861	1	1	16	1836	0	0
8.601	1	6	861	2	59	0	165	0	0
8.601	2	11	861	2	34	0	165	0	0
8.601	3	23	861	2	23	0	165	0	0
8.601	4	39	861	2	74	0	165	0	0
8.601	5	48	861	2	77	0	165	0	0
8.601	6	55	861	2	40	0	165	0	0
8.601	7	68	861	2	5	4	437	0	0
8.602	1	10	861	3	15	0	165	0	0
8.602	2	16	861	3	44	0	165	0	0
8.602	3	29	861	3	85	0	165	0	0
8.602	4	36	861	3	121	0	165	0	0
8.602	5	44	861	3	105	0	165	0	0
8.602	6	59	861	3	3	0	165	0	0
8.602	7	66	861	3	11	4	437	0	0
8.603	1	3	861	4	58	0	165	0	0
8.603	2	11	861	4	34	0	165	0	0
8.603	3	30	861	4	59	0	165	0	0
8.603	4	34	861	4	89	0	165	0	0
8.603	5	42	861	4	12	0	165	0	0
8.603	6	60	861	4	8	0	165	0	0
8.603	7	63	861	4	3	14	1527	0	0
8.604	1	8	861	5	7	0	165	0	0
8.604	2	12	861	5	73	0	165	0	0
8.604	3	27	861	5	65	0	165	0	0
8.604	4	31	861	5	93	0	165	0	0
8.604	5	43	861	5	23	0	165	0	0
8.604	6	53	861	5	12	0	165	0	0
8.604	7	62	861	5	6	6	621	0	0
8.605	1	9	861	6	23	0	165	0	0
8.605	2	15	861	6	99	0	165	0	0
8.605	3	29	861	6	85	0	165	0	0
8.605	4	32	861	6	110	0	165	0	0
8.605	5	45	861	6	33	0	165	0	0
8.605	6	52	861	6	30	0	165	0	0
8.605	7	70	861	6	2	12	1191	0	0
8.606	1	5	861	7	49	0	165	0	0
8.606	2	14	861	7	108	0	165	0	0
8.606	3	24	861	7	94	0	165	0	0
8.606	4	36	861	7	121	0	165	0	0
8.606	5	50	861	7	45	0	165	0	0
8.606	6	55	861	7	40	0	165	0	0
8.606	7	67	861	7	12	4	437	0	0
8.607	1	4	861	8	3	0	165	0	0
8.607	2	13	861	8	116	0	165	0	0
8.607	3	26	861	8	102	0	165	0	0
8.607	4	33	861	8	126	0	165	0	0
8.607	5	47	861	8	49	0	165	0	0
8.607	6	58	861	8	2	0	165	0	0
8.607	7	61	861	8	7	10	935	0	0
8.608	1	2	861	9	19	0	165	0	0
8.608	2	16	861	9	44	0	165	0	0
8.608	3	25	861	9	123	0	165	0	0
8.608	4	35	861	9	145	0	165	0	0
8.608	5	46	861	9	56	0	165	0	0
8.608	6	56	861	9	54	0	165	0	0
8.608	7	64	861	9	8	18	1980	0	0
8.609	1	1	861	10	6	0	165	0	0
8.609	2	11	861	10	34	0	165	0	0
8.609	3	22	861	10	160	0	165	0	0
8.609	4	40	861	10	33	0	165	0	0
8.609	5	41	861	10	58	0	165	0	0
8.609	6	59	861	10	3	0	165	0	0
8.609	7	69	861	10	1	16	1836	0	0
8.61	1	8	862	1	7	0	165	0	0
8.61	2	12	862	1	73	0	165	0	0
8.61	3	28	862	1	219	0	165	0	0
8.61	4	38	862	1	37	0	165	0	0
8.61	5	49	862	1	67	0	165	0	0
8.61	6	54	862	1	55	0	165	0	0
8.61	7	65	862	1	4	6	621	0	0
8.611	1	7	862	2	8	0	165	0	0
8.611	2	15	862	2	99	0	165	0	0
8.611	3	23	862	2	23	0	165	0	0
8.611	4	37	862	2	42	0	165	0	0
8.611	5	48	862	2	77	0	165	0	0
8.611	6	51	862	2	81	0	165	0	0
8.611	7	68	862	2	5	4	437	0	0
8.612	1	6	862	3	59	0	165	0	0
8.612	2	14	862	3	108	0	165	0	0
8.612	3	30	862	3	59	0	165	0	0
8.612	4	39	862	3	74	0	165	0	0
8.612	5	44	862	3	105	0	165	0	0
8.612	6	52	862	3	30	0	165	0	0
8.612	7	63	862	3	3	14	1527	0	0
8.613	1	10	862	4	15	0	165	0	0
8.613	2	13	862	4	116	0	165	0	0
8.613	3	27	862	4	65	0	165	0	0
8.613	4	34	862	4	89	0	165	0	0
8.613	5	42	862	4	12	0	165	0	0
8.613	6	57	862	4	1	0	165	0	0
8.613	7	66	862	4	11	4	437	0	0
8.614	1	3	862	5	58	0	165	0	0
8.614	2	16	862	5	44	0	165	0	0
8.614	3	29	862	5	85	0	165	0	0
8.614	4	31	862	5	93	0	165	0	0
8.614	5	43	862	5	23	0	165	0	0
8.614	6	58	862	5	2	0	165	0	0
8.614	7	70	862	5	2	12	1191	0	0
8.615	1	2	862	6	19	0	165	0	0
8.615	2	11	862	6	34	0	165	0	0
8.615	3	24	862	6	94	0	165	0	0
8.615	4	32	862	6	110	0	165	0	0
8.615	5	45	862	6	33	0	165	0	0
8.615	6	59	862	6	3	0	165	0	0
8.615	7	62	862	6	6	6	621	0	0
8.616	1	9	862	7	23	0	165	0	0
8.616	2	12	862	7	73	0	165	0	0
8.616	3	22	862	7	160	0	165	0	0
8.616	4	36	862	7	121	0	165	0	0
8.616	5	50	862	7	45	0	165	0	0
8.616	6	60	862	7	8	0	165	0	0
8.616	7	67	862	7	12	4	437	0	0
8.617	1	5	862	8	49	0	165	0	0
8.617	2	15	862	8	99	0	165	0	0
8.617	3	26	862	8	102	0	165	0	0
8.617	4	33	862	8	126	0	165	0	0
8.617	5	47	862	8	49	0	165	0	0
8.617	6	53	862	8	12	0	165	0	0
8.617	7	61	862	8	7	10	935	0	0
8.618	1	4	862	9	3	0	165	0	0
8.618	2	14	862	9	108	0	165	0	0
8.618	3	25	862	9	123	0	165	0	0
8.618	4	35	862	9	145	0	165	0	0
8.618	5	46	862	9	56	0	165	0	0
8.618	6	52	862	9	30	0	165	0	0
8.618	7	64	862	9	8	18	1980	0	0
8.619	1	2	862	10	19	0	165	0	0
8.619	2	13	862	10	116	0	165	0	0
8.619	3	22	862	10	160	0	165	0	0
8.619	4	40	862	10	33	0	165	0	0
8.619	5	41	862	10	58	0	165	0	0
8.619	6	55	862	10	40	0	165	0	0
8.619	7	69	862	10	1	16	1836	0	0
8.62	1	1	863	1	6	0	165	0	0
8.62	2	16	863	1	44	0	165	0	0
8.62	3	28	863	1	219	0	165	0	0
8.62	4	38	863	1	37	0	165	0	0
8.62	5	49	863	1	67	0	165	0	0
8.62	6	56	863	1	54	0	165	0	0
8.62	7	68	863	1	5	4	437	0	0
8.621	1	8	863	2	7	0	165	0	0
8.621	2	11	863	2	34	0	165	0	0
8.621	3	23	863	2	23	0	165	0	0
8.621	4	31	863	2	93	0	165	0	0
8.621	5	48	863	2	77	0	165	0	0
8.621	6	54	863	2	55	0	165	0	0
8.621	7	65	863	2	4	6	621	0	0
8.622	1	7	863	3	8	0	165	0	0
8.622	2	12	863	3	73	0	165	0	0
8.622	3	30	863	3	59	0	165	0	0
8.622	4	37	863	3	42	0	165	0	0
8.622	5	44	863	3	105	0	165	0	0
8.622	6	51	863	3	81	0	165	0	0
8.622	7	63	863	3	3	14	1527	0	0
8.623	1	9	863	4	23	0	165	0	0
8.623	2	15	863	4	99	0	165	0	0
8.623	3	27	863	4	65	0	165	0	0
8.623	4	36	863	4	121	0	165	0	0
8.623	5	42	863	4	12	0	165	0	0
8.623	6	57	863	4	1	0	165	0	0
8.623	7	66	863	4	11	4	437	0	0
8.624	1	6	863	5	59	0	165	0	0
8.624	2	14	863	5	108	0	165	0	0
8.624	3	29	863	5	85	0	165	0	0
8.624	4	39	863	5	74	0	165	0	0
8.624	5	43	863	5	23	0	165	0	0
8.624	6	58	863	5	2	0	165	0	0
8.624	7	70	863	5	2	12	1191	0	0
8.625	1	10	863	6	15	0	165	0	0
8.625	2	13	863	6	116	0	165	0	0
8.625	3	24	863	6	94	0	165	0	0
8.625	4	34	863	6	89	0	165	0	0
8.625	5	45	863	6	33	0	165	0	0
8.625	6	59	863	6	3	0	165	0	0
8.625	7	67	863	6	12	4	437	0	0
8.626	1	2	863	7	19	0	165	0	0
8.626	2	16	863	7	44	0	165	0	0
8.626	3	26	863	7	102	0	165	0	0
8.626	4	40	863	7	33	0	165	0	0
8.626	5	50	863	7	45	0	165	0	0
8.626	6	60	863	7	8	0	165	0	0
8.626	7	62	863	7	6	6	621	0	0
8.627	1	3	863	8	58	0	165	0	0
8.627	2	11	863	8	34	0	165	0	0
8.627	3	25	863	8	123	0	165	0	0
8.627	4	31	863	8	93	0	165	0	0
8.627	5	47	863	8	49	0	165	0	0
8.627	6	53	863	8	12	0	165	0	0
8.627	7	61	863	8	7	10	935	0	0
8.628	1	9	863	9	23	0	165	0	0
8.628	2	12	863	9	73	0	165	0	0
8.628	3	22	863	9	160	0	165	0	0
8.628	4	32	863	9	110	0	165	0	0
8.628	5	46	863	9	56	0	165	0	0
8.628	6	52	863	9	30	0	165	0	0
8.628	7	64	863	9	8	18	1980	0	0
8.629	1	7	863	10	8	0	165	0	0
8.629	2	15	863	10	99	0	165	0	0
8.629	3	28	863	10	219	0	165	0	0
8.629	4	36	863	10	121	0	165	0	0
8.629	5	41	863	10	58	0	165	0	0
8.629	6	51	863	10	81	0	165	0	0
8.629	7	69	863	10	1	16	1836	0	0
8.63	1	5	864	1	49	0	165	0	0
8.63	2	14	864	1	108	0	165	0	0
8.63	3	27	864	1	65	0	165	0	0
8.63	4	33	864	1	126	0	165	0	0
8.63	5	49	864	1	67	0	165	0	0
8.63	6	55	864	1	40	0	165	0	0
8.63	7	68	864	1	5	4	437	0	0
8.631	1	4	864	2	3	0	165	0	0
8.631	2	14	864	2	108	0	165	0	0
8.631	3	29	864	2	85	0	165	0	0
8.631	4	39	864	2	74	0	165	0	0
8.631	5	48	864	2	77	0	165	0	0
8.631	6	56	864	2	54	0	165	0	0
8.631	7	65	864	2	4	6	621	0	0
8.632	1	2	864	3	19	0	165	0	0
8.632	2	13	864	3	116	0	165	0	0
8.632	3	24	864	3	94	0	165	0	0
8.632	4	35	864	3	145	0	165	0	0
8.632	5	44	864	3	105	0	165	0	0
8.632	6	54	864	3	55	0	165	0	0
8.632	7	63	864	3	3	14	1527	0	0
8.633	1	1	864	4	6	0	165	0	0
8.633	2	16	864	4	44	0	165	0	0
8.633	3	23	864	4	23	0	165	0	0
8.633	4	40	864	4	33	0	165	0	0
8.633	5	42	864	4	12	0	165	0	0
8.633	6	51	864	4	81	0	165	0	0
8.633	7	66	864	4	11	4	437	0	0
8.634	1	8	864	5	7	0	165	0	0
8.634	2	11	864	5	34	0	165	0	0
8.634	3	30	864	5	59	0	165	0	0
8.634	4	38	864	5	37	0	165	0	0
8.634	5	43	864	5	23	0	165	0	0
8.634	6	57	864	5	1	0	165	0	0
8.634	7	70	864	5	2	12	1191	0	0
8.635	1	7	864	6	8	0	165	0	0
8.635	2	12	864	6	73	0	165	0	0
8.635	3	22	864	6	160	0	165	0	0
8.635	4	37	864	6	42	0	165	0	0
8.635	5	45	864	6	33	0	165	0	0
8.635	6	58	864	6	2	0	165	0	0
8.635	7	67	864	6	12	4	437	0	0
8.636	1	6	864	7	59	0	165	0	0
8.636	2	15	864	7	99	0	165	0	0
8.636	3	27	864	7	65	0	165	0	0
8.636	4	39	864	7	74	0	165	0	0
8.636	5	50	864	7	45	0	165	0	0
8.636	6	59	864	7	3	0	165	0	0
8.636	7	61	864	7	7	10	935	0	0
8.637	1	5	864	8	49	0	165	0	0
8.637	2	14	864	8	108	0	165	0	0
8.637	3	29	864	8	85	0	165	0	0
8.637	4	34	864	8	89	0	165	0	0
8.637	5	47	864	8	49	0	165	0	0
8.637	6	60	864	8	8	0	165	0	0
8.637	7	64	864	8	8	18	1980	0	0
8.638	1	10	864	9	15	0	165	0	0
8.638	2	13	864	9	116	0	165	0	0
8.638	3	24	864	9	94	0	165	0	0
8.638	4	31	864	9	93	0	165	0	0
8.638	5	48	864	9	77	0	165	0	0
8.638	6	53	864	9	12	0	165	0	0
8.638	7	62	864	9	6	6	621	0	0
8.639	1	3	864	10	58	0	165	0	0
8.639	2	16	864	10	44	0	165	0	0
8.639	3	26	864	10	102	0	165	0	0
8.639	4	32	864	10	110	0	165	0	0
8.639	5	46	864	10	56	0	165	0	0
8.639	6	52	864	10	30	0	165	0	0
8.639	7	69	864	10	1	16	1836	0	0
8.64	1	9	865	1	23	0	165	0	0
8.64	2	11	865	1	34	0	165	0	0
8.64	3	25	865	1	123	0	165	0	0
8.64	4	36	865	1	121	0	165	0	0
8.64	5	41	865	1	58	0	165	0	0
8.64	6	55	865	1	40	0	165	0	0
8.64	7	68	865	1	5	4	437	0	0
8.641	1	5	865	2	49	0	165	0	0
8.641	2	12	865	2	73	0	165	0	0
8.641	3	22	865	2	160	0	165	0	0
8.641	4	33	865	2	126	0	165	0	0
8.641	5	49	865	2	67	0	165	0	0
8.641	6	57	865	2	1	0	165	0	0
8.641	7	63	865	2	3	14	1527	0	0
8.642	1	4	865	3	3	0	165	0	0
8.642	2	15	865	3	99	0	165	0	0
8.642	3	28	865	3	219	0	165	0	0
8.642	4	35	865	3	145	0	165	0	0
8.642	5	48	865	3	77	0	165	0	0
8.642	6	56	865	3	54	0	165	0	0
8.642	7	70	865	3	2	12	1191	0	0
8.643	1	2	865	4	19	0	165	0	0
8.643	2	14	865	4	108	0	165	0	0
8.643	3	23	865	4	23	0	165	0	0
8.643	4	40	865	4	33	0	165	0	0
8.643	5	44	865	4	105	0	165	0	0
8.643	6	54	865	4	55	0	165	0	0
8.643	7	66	865	4	11	4	437	0	0
8.644	1	1	865	5	6	0	165	0	0
8.644	2	14	865	5	108	0	165	0	0
8.644	3	30	865	5	59	0	165	0	0
8.644	4	38	865	5	37	0	165	0	0
8.644	5	47	865	5	49	0	165	0	0
8.644	6	51	865	5	81	0	165	0	0
8.644	7	65	865	5	4	6	621	0	0
8.645	1	8	865	6	7	0	165	0	0
8.645	2	13	865	6	116	0	165	0	0
8.645	3	27	865	6	65	0	165	0	0
8.645	4	37	865	6	42	0	165	0	0
8.645	5	42	865	6	12	0	165	0	0
8.645	6	57	865	6	1	0	165	0	0
8.645	7	61	865	6	7	10	935	0	0
8.646	1	7	865	7	8	0	165	0	0
8.646	2	16	865	7	44	0	165	0	0
8.646	3	29	865	7	85	0	165	0	0
8.646	4	39	865	7	74	0	165	0	0
8.646	5	43	865	7	23	0	165	0	0
8.646	6	58	865	7	2	0	165	0	0
8.646	7	67	865	7	12	4	437	0	0
8.647	1	6	865	8	59	0	165	0	0
8.647	2	11	865	8	34	0	165	0	0
8.647	3	24	865	8	94	0	165	0	0
8.647	4	34	865	8	89	0	165	0	0
8.647	5	45	865	8	33	0	165	0	0
8.647	6	55	865	8	40	0	165	0	0
8.647	7	64	865	8	8	18	1980	0	0
8.648	1	10	865	9	15	0	165	0	0
8.648	2	12	865	9	73	0	165	0	0
8.648	3	26	865	9	102	0	165	0	0
8.648	4	31	865	9	93	0	165	0	0
8.648	5	50	865	9	45	0	165	0	0
8.648	6	59	865	9	3	0	165	0	0
8.648	7	69	865	9	1	16	1836	0	0
8.649	1	3	865	10	58	0	165	0	0
8.649	2	15	865	10	99	0	165	0	0
8.649	3	25	865	10	123	0	165	0	0
8.649	4	32	865	10	110	0	165	0	0
8.649	5	48	865	10	77	0	165	0	0
8.649	6	60	865	10	8	0	165	0	0
8.649	7	62	865	10	6	6	621	0	0
8.65	1	9	866	1	23	0	165	0	0
8.65	2	14	866	1	108	0	165	0	0
8.65	3	22	866	1	160	0	165	0	0
8.65	4	36	866	1	121	0	165	0	0
8.65	5	47	866	1	49	0	165	0	0
8.65	6	53	866	1	12	0	165	0	0
8.65	7	68	866	1	5	4	437	0	0
8.651	1	5	866	2	49	0	165	0	0
8.651	2	14	866	2	108	0	165	0	0
8.651	3	28	866	2	219	0	165	0	0
8.651	4	33	866	2	126	0	165	0	0
8.651	5	46	866	2	56	0	165	0	0
8.651	6	52	866	2	30	0	165	0	0
8.651	7	63	866	2	3	14	1527	0	0
8.652	1	4	866	3	3	0	165	0	0
8.652	2	13	866	3	116	0	165	0	0
8.652	3	23	866	3	23	0	165	0	0
8.652	4	35	866	3	145	0	165	0	0
8.652	5	41	866	3	58	0	165	0	0
8.652	6	55	866	3	40	0	165	0	0
8.652	7	70	866	3	2	12	1191	0	0
8.653	1	2	866	4	19	0	165	0	0
8.653	2	16	866	4	44	0	165	0	0
8.653	3	30	866	4	59	0	165	0	0
8.653	4	40	866	4	33	0	165	0	0
8.653	5	49	866	4	67	0	165	0	0
8.653	6	56	866	4	54	0	165	0	0
8.653	7	66	866	4	11	4	437	0	0
8.654	1	1	866	5	6	0	165	0	0
8.654	2	11	866	5	34	0	165	0	0
8.654	3	27	866	5	65	0	165	0	0
8.654	4	38	866	5	37	0	165	0	0
8.654	5	48	866	5	77	0	165	0	0
8.654	6	54	866	5	55	0	165	0	0
8.654	7	65	866	5	4	6	621	0	0
8.655	1	8	866	6	7	0	165	0	0
8.655	2	12	866	6	73	0	165	0	0
8.655	3	29	866	6	85	0	165	0	0
8.655	4	37	866	6	42	0	165	0	0
8.655	5	50	866	6	45	0	165	0	0
8.655	6	51	866	6	81	0	165	0	0
8.655	7	61	866	6	7	10	935	0	0
8.656	1	3	866	7	58	0	165	0	0
8.656	2	15	866	7	99	0	165	0	0
8.656	3	24	866	7	94	0	165	0	0
8.656	4	39	866	7	74	0	165	0	0
8.656	5	44	866	7	105	0	165	0	0
8.656	6	57	866	7	1	0	165	0	0
8.656	7	67	866	7	12	4	437	0	0
8.657	1	7	866	8	8	0	165	0	0
8.657	2	14	866	8	108	0	165	0	0
8.657	3	26	866	8	102	0	165	0	0
8.657	4	34	866	8	89	0	165	0	0
8.657	5	42	866	8	12	0	165	0	0
8.657	6	58	866	8	2	0	165	0	0
8.657	7	64	866	8	8	18	1980	0	0
8.658	1	6	866	9	59	0	165	0	0
8.658	2	13	866	9	116	0	165	0	0
8.658	3	25	866	9	123	0	165	0	0
8.658	4	31	866	9	93	0	165	0	0
8.658	5	43	866	9	23	0	165	0	0
8.658	6	59	866	9	3	0	165	0	0
8.658	7	69	866	9	1	16	1836	0	0
8.659	1	10	866	10	15	0	165	0	0
8.659	2	16	866	10	44	0	165	0	0
8.659	3	22	866	10	160	0	165	0	0
8.659	4	32	866	10	110	0	165	0	0
8.659	5	45	866	10	33	0	165	0	0
8.659	6	60	866	10	8	0	165	0	0
8.659	7	68	866	10	5	4	437	0	0
8.66	1	2	867	1	19	0	165	0	0
8.66	2	11	867	1	34	0	165	0	0
8.66	3	28	867	1	219	0	165	0	0
8.66	4	36	867	1	121	0	165	0	0
8.66	5	49	867	1	67	0	165	0	0
8.66	6	53	867	1	12	0	165	0	0
8.66	7	62	867	1	6	6	621	0	0
8.661	1	3	867	2	58	0	165	0	0
8.661	2	12	867	2	73	0	165	0	0
8.661	3	23	867	2	23	0	165	0	0
8.661	4	33	867	2	126	0	165	0	0
8.661	5	50	867	2	45	0	165	0	0
8.661	6	52	867	2	30	0	165	0	0
8.661	7	63	867	2	3	14	1527	0	0
8.662	1	9	867	3	23	0	165	0	0
8.662	2	15	867	3	99	0	165	0	0
8.662	3	29	867	3	85	0	165	0	0
8.662	4	35	867	3	145	0	165	0	0
8.662	5	47	867	3	49	0	165	0	0
8.662	6	55	867	3	40	0	165	0	0
8.662	7	70	867	3	2	12	1191	0	0
8.663	1	5	867	4	49	0	165	0	0
8.663	2	14	867	4	108	0	165	0	0
8.663	3	30	867	4	59	0	165	0	0
8.663	4	40	867	4	33	0	165	0	0
8.663	5	44	867	4	105	0	165	0	0
8.663	6	56	867	4	54	0	165	0	0
8.663	7	66	867	4	11	4	437	0	0
8.664	1	4	867	5	3	0	165	0	0
8.664	2	13	867	5	116	0	165	0	0
8.664	3	27	867	5	65	0	165	0	0
8.664	4	38	867	5	37	0	165	0	0
8.664	5	46	867	5	56	0	165	0	0
8.664	6	54	867	5	55	0	165	0	0
8.664	7	61	867	5	7	10	935	0	0
8.665	1	2	867	6	19	0	165	0	0
8.665	2	16	867	6	44	0	165	0	0
8.665	3	29	867	6	85	0	165	0	0
8.665	4	37	867	6	42	0	165	0	0
8.665	5	41	867	6	58	0	165	0	0
8.665	6	51	867	6	81	0	165	0	0
8.665	7	67	867	6	12	4	437	0	0
8.666	1	1	867	7	6	0	165	0	0
8.666	2	16	867	7	44	0	165	0	0
8.666	3	24	867	7	94	0	165	0	0
8.666	4	39	867	7	74	0	165	0	0
8.666	5	49	867	7	67	0	165	0	0
8.666	6	57	867	7	1	0	165	0	0
8.666	7	65	867	7	4	6	621	0	0
8.667	1	8	867	8	7	0	165	0	0
8.667	2	11	867	8	34	0	165	0	0
8.667	3	26	867	8	102	0	165	0	0
8.667	4	34	867	8	89	0	165	0	0
8.667	5	48	867	8	77	0	165	0	0
8.667	6	58	867	8	2	0	165	0	0
8.667	7	64	867	8	8	18	1980	0	0
8.668	1	7	867	9	8	0	165	0	0
8.668	2	12	867	9	73	0	165	0	0
8.668	3	25	867	9	123	0	165	0	0
8.668	4	31	867	9	93	0	165	0	0
8.668	5	44	867	9	105	0	165	0	0
8.668	6	59	867	9	3	0	165	0	0
8.668	7	69	867	9	1	16	1836	0	0
8.669	1	9	867	10	23	0	165	0	0
8.669	2	15	867	10	99	0	165	0	0
8.669	3	22	867	10	160	0	165	0	0
8.669	4	32	867	10	110	0	165	0	0
8.669	5	42	867	10	12	0	165	0	0
8.669	6	60	867	10	8	0	165	0	0
8.669	7	68	867	10	5	4	437	0	0
8.67	1	6	868	1	59	0	165	0	0
8.67	2	14	868	1	108	0	165	0	0
8.67	3	28	868	1	219	0	165	0	0
8.67	4	36	868	1	121	0	165	0	0
8.67	5	43	868	1	23	0	165	0	0
8.67	6	53	868	1	12	0	165	0	0
8.67	7	63	868	1	3	14	1527	0	0
8.671	1	10	868	2	15	0	165	0	0
8.671	2	13	868	2	116	0	165	0	0
8.671	3	23	868	2	23	0	165	0	0
8.671	4	33	868	2	126	0	165	0	0
8.671	5	45	868	2	33	0	165	0	0
8.671	6	52	868	2	30	0	165	0	0
8.671	7	70	868	2	2	12	1191	0	0
8.672	1	3	868	3	58	0	165	0	0
8.672	2	16	868	3	44	0	165	0	0
8.672	3	30	868	3	59	0	165	0	0
8.672	4	35	868	3	145	0	165	0	0
8.672	5	50	868	3	45	0	165	0	0
8.672	6	55	868	3	40	0	165	0	0
8.672	7	62	868	3	6	6	621	0	0
8.673	1	9	868	4	23	0	165	0	0
8.673	2	11	868	4	34	0	165	0	0
8.673	3	27	868	4	65	0	165	0	0
8.673	4	40	868	4	33	0	165	0	0
8.673	5	47	868	4	49	0	165	0	0
8.673	6	56	868	4	54	0	165	0	0
8.673	7	66	868	4	11	4	437	0	0
8.674	1	5	868	5	49	0	165	0	0
8.674	2	12	868	5	73	0	165	0	0
8.674	3	29	868	5	85	0	165	0	0
8.674	4	38	868	5	37	0	165	0	0
8.674	5	46	868	5	56	0	165	0	0
8.674	6	54	868	5	55	0	165	0	0
8.674	7	61	868	5	7	10	935	0	0
8.675	1	4	868	6	3	0	165	0	0
8.675	2	15	868	6	99	0	165	0	0
8.675	3	24	868	6	94	0	165	0	0
8.675	4	37	868	6	42	0	165	0	0
8.675	5	41	868	6	58	0	165	0	0
8.675	6	51	868	6	81	0	165	0	0
8.675	7	67	868	6	12	4	437	0	0
